freq,c_dest,purpose,duration,wstatus,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,WORLD,PER,N_GE4,ACT_INAC,NR,NL	21097116 	20121536 	19765233 	19688996 	20499659 	21408473 	21816612 	22623834 	12694006 	17732955 	22778447 	23798359 	23395258 
A,WORLD,PER,N_GE4,ACT_INAC,NR,NO	: 	7314873 	8674217 	8165309 	7950392 	8525153 	8248829 	: 	: 	7131867 	10267438 	9608572 	10293995 
A,WORLD,PER,N_GE4,ACT_INAC,NR,PL	20138812 	22926714 	22550668 b	23628502 	25269378 	26497134 	27929270 	29773064 	20168638 	24138076 	29920495 	30894988 	31796761 
A,WORLD,PER,N_GE4,ACT_INAC,NR,PT	3865369 	4583479 	3910111 	4374940 	4116601 	4859827 	4930208 	5830899 	4076046 	4821518 	5635108 	5932309 	6099841 
A,WORLD,PER,N_GE4,ACT_INAC,NR,RO	6705909 	6776513 	6523442 	5924906 	6170965 	6123453 	6694756 	7611376 	4368132 	6475235 	6985446 	8062760 	8702272 
A,WORLD,PER,N_GE4,ACT_INAC,NR,RS	: 	: 	: 	: 	: 	: 	824608 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,ACT_INAC,NR,SE	: 	: 	11458535 	11999969 	12122463 	23006504 	20287697 	20379181 	13992412 	16273323 	24646616 	: 	25281133 
A,WORLD,PER,N_GE4,ACT_INAC,NR,SI	1563876 	1539812 	1464992 	1643712 	1732994 	1594365 	1821005 	1737851 	1031194 	1795024 	2290052 	2625973 	2836346 
A,WORLD,PER,N_GE4,ACT_INAC,NR,SK	3646841 	2746186 b	2497822 	3169254 	3376634 	3838109 	4543852 	5316037 	1646365 	2302506 	3644388 	4454726 	4637001 
A,WORLD,PER,N_GE4,ACT_INAC,NR,UK	62996457 	63652480 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EDUC,NR,AL	: 	: 	: 	: 	: 	200220 	: 	199149 	176225 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EDUC,NR,AT	1069515 	1168921 	1037288 	1026756 	1252714 	1051224 	1097378 	1137560 	573074 	795318 	1371740 	1205532 	1470924 
A,WORLD,PER,N_GE4,EDUC,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	896376 	1198219 	1177149 	1433353 
A,WORLD,PER,N_GE4,EDUC,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	186818 	218332 	313680 	208973 
A,WORLD,PER,N_GE4,EDUC,NR,DK	: 	: 	: 	: 	: 	: 	: 	2286006 	1369081 	939592 	1191963 	1008117 	2363360 
A,WORLD,PER,N_GE4,EDUC,NR,EE	89308 u	84602 	89547 	74878 	70373 	94225 	112261 	116188 	54104 u	76611 u	65911 	90545 	122487 
A,WORLD,PER,N_GE4,EDUC,NR,ES	7874101 	7818574 	7755201 	4311676 b	4896896 	5169422 	5280045 	4937537 	2922576 	4876000 	4608422 	3654276 	4876610 
A,WORLD,PER,N_GE4,EDUC,NR,FI	1526493 	1138245 	1331824 	1131103 	1179537 	1199607 	1549282 	1312991 	1093976 	1171235 	1376989 	1156747 	1183560 
A,WORLD,PER,N_GE4,EDUC,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	4225552 	3831281 	5253349 	10894896 	9114446 
A,WORLD,PER,N_GE4,EDUC,NR,HR	: 	: 	645803 	498887 	: 	360560 	: 	348576 	179402 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EDUC,NR,HU	: 	: 	: 	245432 	327183 	291622 	292040 	293971 	242398 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EDUC,NR,LU	97316 	: 	: 	: 	: 	: 	: 	116900 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EDUC,NR,LV	114540 	101375 	154143 	96692 u	91658 u	81957 u	86632 u	66886 u	: u	48514 u	78392 	98098 	105053 
A,WORLD,PER,N_GE4,EDUC,NR,MK	: 	: 	: 	: 	: 	: 	: 	42883 	13950 u	27607 	: 	: 	: 
A,WORLD,PER,N_GE4,EDUC,NR,MT	: 	: 	: 	34806 	67643 	: 	: 	42700 	12452 	18150 	26550 	31984 	36837 
A,WORLD,PER,N_GE4,EDUC,NR,NL	2036775 	2363001 	1899392 	1862028 	2095392 	2731071 	2309270 	2285537 	1128947 	2073498 	3141522 	2977527 	3255557 
A,WORLD,PER,N_GE4,EDUC,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	410393 
A,WORLD,PER,N_GE4,EDUC,NR,PT	409767 	427581 	: 	424117 	412481 	71687 	514537 	616689 	521753 	534719 	599451 	16929 u	722364 
A,WORLD,PER,N_GE4,EDUC,NR,RO	1130375 	1005994 	833370 	692354 	729438 	753725 	846250 	822129 	471800 	705360 	826680 	1907393 	1866433 
A,WORLD,PER,N_GE4,EDUC,NR,RS	: 	: 	: 	: 	: 	: 	141437 u	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EDUC,NR,SI	273484 	248894 	219173 	262257 	233955 	: 	: 	: 	: 	184347 	274187 	341437 	321506 
A,WORLD,PER,N_GE4,EMP,NR,AL	: 	: 	: 	: 	: 	627572 	: 	963601 	566698 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EMP,NR,AT	5208715 	4903560 	4951080 	4986258 	5544523 	5772559 	5728488 	5765602 	3236243 	4982544 	7216019 	7646868 	7680068 
A,WORLD,PER,N_GE4,EMP,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	4293883 	6295363 	6416527 	7075229 
A,WORLD,PER,N_GE4,EMP,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	959668 	1435642 	1583308 	1720743 
A,WORLD,PER,N_GE4,EMP,NR,DK	: 	: 	: 	: 	: 	: 	: 	5974090 	3771933 	3042774 	3671275 	3858165 	6152310 
A,WORLD,PER,N_GE4,EMP,NR,EE	411668 	444109 	470600 	549998 	524472 	553836 	845271 	755758 	351510 	400772 	618250 	747586 	743343 
A,WORLD,PER,N_GE4,EMP,NR,ES	17471192 	16461073 	16168102 	19351958 b	20765506 	21573806 	22722665 	23171450 	12719434 	17916655 	23593805 	27628186 	25812048 
A,WORLD,PER,N_GE4,EMP,NR,FI	4549004 	4808780 	4798551 	4953309 	4804239 	4779982 	5270421 	5765557 	4214370 	4770177 	6246435 	5369957 	5303960 
A,WORLD,PER,N_GE4,EMP,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	41069396 	44216722 	49359046 	50760742 	52988656 
A,WORLD,PER,N_GE4,EMP,NR,HR	: 	: 	1074647 	1279232 	: 	1032802 	: 	1221188 	752022 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EMP,NR,HU	: 	: 	: 	1606949 	1563522 	1504249 	1590915 	1647034 	1190421 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EMP,NR,LU	511758 	: 	: 	: 	: 	: 	: 	792928 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EMP,NR,LV	537007 	486664 	729703 	580279 	488345 	613562 	633817 	742017 	258997 	395362 	636853 	865790 	882727 
A,WORLD,PER,N_GE4,EMP,NR,MK	: 	: 	: 	: 	: 	: 	: 	200148 	75675 	168402 	: 	: 	: 
A,WORLD,PER,N_GE4,EMP,NR,MT	: 	: 	: 	175774 	195580 	: 	: 	314308 	125351 	181906 	326665 	397458 	430872 
A,WORLD,PER,N_GE4,EMP,NR,NL	11346225 	10817051 	10663298 	10524895 	11505849 	11910953 	12742877 	13012847 	7965706 	10371386 	13204200 	13652024 	13059654 
A,WORLD,PER,N_GE4,EMP,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6453345 
A,WORLD,PER,N_GE4,EMP,NR,PT	1911176 	2074138 	: 	2282212 	2185560 	408210 	2808388 	3229927 	2244375 	2714995 	3294642 	98642 	3634403 
A,WORLD,PER,N_GE4,EMP,NR,RO	4358618 	4535806 	4516098 	4062685 	4379330 	4380638 	4851150 	5574485 	3202279 	4698236 	5001236 	5007028 	5698974 
A,WORLD,PER,N_GE4,EMP,NR,RS	: 	: 	: 	: 	: 	: 	387030 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,EMP,NR,SI	820531 	877404 	833220 	882226 	939133 	: 	: 	: 	: 	1128156 	1452658 	1593019 	1808226 
A,WORLD,PER,N_GE4,INAC_OTH,NR,AL	: 	: 	: 	: 	: 	332056 	: 	485935 	250433 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,INAC_OTH,NR,AT	3009381 	3029619 	2683245 	2619293 	2629661 	2706629 	2676639 	2823896 	1072287 	1458383 	2356862 	3501691 	3696379 
A,WORLD,PER,N_GE4,INAC_OTH,NR,BE	6512385 	7916016 	7746327 	7603997 	9174698 	8278090 b	9292785 	10132456 	5019067 	1331616 	2361538 	2650332 	2848500 
A,WORLD,PER,N_GE4,INAC_OTH,NR,BG	1347231 	1702929 	1532800 	1358871 	1673758 	2352700 	2269449 	2186699 	1144064 	143067 	266660 	338940 	357446 
A,WORLD,PER,N_GE4,INAC_OTH,NR,CH	9761174 	10005088 	10200668 	10400613 	11179228 	12055915 	11987905 	10793517 	7220380 	7555836 	10633610 	: 	: 
A,WORLD,PER,N_GE4,INAC_OTH,NR,CY	1051122 	1121540 	1159140 	957565 	1082291 	1112588 	1157833 	1210050 	539894 	586116 	1123241 	1374372 	1488999 
A,WORLD,PER,N_GE4,INAC_OTH,NR,CZ	11726904 	11281952 	11733061 	11290363 	12629643 	13022708 	12873664 	13514706 	9275387 	10426056 	13313170 	12503240 	12167776 
A,WORLD,PER,N_GE4,INAC_OTH,NR,DE	100981271 	104975409 	103159264 	105194733 	109296731 	108307676 	124260670 	117661312 	61521129 	76852294 	109393255 	121533095 	135078849 
A,WORLD,PER,N_GE4,INAC_OTH,NR,DK	7573143 	7710422 b	8101036 	7904095 	7411909 	7839728 	7676198 	2517122 	1464395 	1242842 	1518555 	1690031 	2551834 
A,WORLD,PER,N_GE4,INAC_OTH,NR,EE	152275 	111403 	162144 	124757 	123765 	141404 	195417 	166218 	45408 u	87749 	103455 	167146 	181241 
A,WORLD,PER,N_GE4,INAC_OTH,NR,EL	4028945 	3737582 	4277788 	3872789 	3759235 	4347179 	4638057 	4323327 	3388469 	3768137 	4875641 	5064424 	5303934 
A,WORLD,PER,N_GE4,INAC_OTH,NR,ES	9370257 	9691737 	9326109 	10323417 b	11232256 	11746816 	12012760 	12704522 	6003896 	8110907 	11409284 	11771527 	13002671 
A,WORLD,PER,N_GE4,INAC_OTH,NR,FI	2498885 	2382556 	2303598 	2407054 	2556706 	2546267 	2593313 	2827894 	2232758 	2698590 	2795552 	2796250 	3013173 
A,WORLD,PER,N_GE4,INAC_OTH,NR,FR	97235511 	98948441 	100347449 	89329740 	87750211 	90845193 	92474320 	88738945 	22518014 	30692795 	35169775 	29479173 	28575535 
A,WORLD,PER,N_GE4,INAC_OTH,NR,HR	3202089 	3519186 	603663 	663533 	1798542 	460131 	2139810 	537062 	254702 	1801662 	1996329 	2387583 	2499321 
A,WORLD,PER,N_GE4,INAC_OTH,NR,HU	5736017 	5341910 	5526540 	3834936 	3761672 	4046188 	4690463 	4920721 	1720874 	3676760 	5356219 	6214711 	6706689 
A,WORLD,PER,N_GE4,INAC_OTH,NR,IE	4686048 	4665614 	4581775 	4734582 	5178276 	5366808 	5532362 	6264201 	2391500 	2249957 	6276033 	6780222 	8966008 
A,WORLD,PER,N_GE4,INAC_OTH,NR,IT	28869134 	26427292 	24746615 b	22482744 	25404215 	26734243 	30330608 	29834849 	16373646 	20805137 	25355158 	24297563 	23500635 
A,WORLD,PER,N_GE4,INAC_OTH,NR,LT	1353776 	1476015 	1450743 	1456607 	1480332 	1537751 	1687802 	1736008 	722018 	847094 	1555990 	1714654 	1788942 
A,WORLD,PER,N_GE4,INAC_OTH,NR,LU	173436 	864663 	917353 	907097 	946184 	1257502 	1280379 	294784 	830766 	1111832 	1697906 	1699794 	1742959 
A,WORLD,PER,N_GE4,INAC_OTH,NR,LV	252016 	227558 	261520 	163738 	192887 	169213 	160694 	181298 	99460 	123758 	204598 	212437 	203017 
A,WORLD,PER,N_GE4,INAC_OTH,NR,ME	: 	: 	: 	: 	650798 	564228 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,INAC_OTH,NR,MK	: 	: 	: 	: 	: 	: 	: 	69017 	17163 u	47708 	: 	: 	: 
A,WORLD,PER,N_GE4,INAC_OTH,NR,MT	225130 	234405 	262836 b	69510 	39476 	375318 	432315 	90449 	29064 	38484 	84873 	117049 	110027 
A,WORLD,PER,N_GE4,INAC_OTH,NR,NL	6544489 	5695217 	5801808 	5904810 	5446994 	6083030 	6121584 	6704652 	3298251 	4929412 	6128634 	6621644 	6630376 
A,WORLD,PER,N_GE4,INAC_OTH,NR,NO	: 	7314873 	8674217 	8165309 	7950392 	8525153 	8248829 	: 	: 	7131867 	10267438 	9608572 	3059158 
A,WORLD,PER,N_GE4,INAC_OTH,NR,PL	20138812 	22926714 	22550668 b	23628502 	25269378 	26497134 	27929270 	29773064 	20168638 	24138076 	29920495 	30894988 	31796761 
A,WORLD,PER,N_GE4,INAC_OTH,NR,PT	1314587 	1744878 	3910111 	1399459 	1279164 	4314242 	1389024 	1767863 	1091389 	1382396 	1514600 	5807807 	1569779 
A,WORLD,PER,N_GE4,INAC_OTH,NR,RO	1099739 	1125108 	1105126 	1114126 	1022522 	944250 	968094 	1188940 	673746 	1031983 	1142851 	1092169 	1102649 
A,WORLD,PER,N_GE4,INAC_OTH,NR,RS	: 	: 	: 	: 	: 	: 	160278 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,INAC_OTH,NR,SE	: 	: 	11458535 	11999969 	12122463 	23006504 	20287697 	20379181 	13992412 	16273323 	24646616 	: 	25281133 
A,WORLD,PER,N_GE4,INAC_OTH,NR,SI	342069 	309858 	342347 	404547 	453904 	1594365 	1821005 	1737851 	1031194 	416810 	504743 	601168 	649042 
A,WORLD,PER,N_GE4,INAC_OTH,NR,SK	3646841 	2746186 b	2497822 	3169254 	3376634 	3838109 	4543852 	5316037 	1646365 	2302506 	3644388 	4454726 	4637001 
A,WORLD,PER,N_GE4,INAC_OTH,NR,UK	62996457 	63652480 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,UNE,NR,AL	: 	: 	: 	: 	: 	243680 	: 	339322 	191358 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,UNE,NR,AT	118652 u	99577 u	109903 u	90614 u	155944 	84641 u	111604 u	156609 	131476 	130233 u	116075 u	241655 	249678 
A,WORLD,PER,N_GE4,UNE,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	160140 	284664 	316842 	314141 
A,WORLD,PER,N_GE4,UNE,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	36283 u	54237 u	36341 u	64715 u
A,WORLD,PER,N_GE4,UNE,NR,DK	: 	: 	: 	: 	: 	: 	: 	148384 u	: u	: u	117815 u	: u	123561 u
A,WORLD,PER,N_GE4,UNE,NR,EE	: u	27938 u	30388 u	28187 u	31920 u	22689 u	36897 u	24157 u	: u	: u	: u	27245 u	46936 u
A,WORLD,PER,N_GE4,UNE,NR,ES	3099583 	2962034 	2613547 	4026036 b	3973159 	3683877 	3638052 	3636683 	2091021 	2835941 	2950204 	3233518 	3338491 
A,WORLD,PER,N_GE4,UNE,NR,FI	302631 	420299 	376065 	447836 	481487 	515798 	270764 	331987 	354723 	319265 	388693 	300993 	455526 
A,WORLD,PER,N_GE4,UNE,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	392746 	339308 	356975 	785389 	783306 
A,WORLD,PER,N_GE4,UNE,NR,HR	: 	: 	435619 	433098 	: 	212670 	: 	270264 	143355 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,UNE,NR,HU	: 	: 	: 	54539 	36083 	28241 	29110 u	14275 u	12385 u	: 	: 	: 	: 
A,WORLD,PER,N_GE4,UNE,NR,LU	57386 	: 	: 	: 	: 	: 	: 	22648 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,UNE,NR,LV	76842 	64938 u	80369 u	88556 u	75057 u	: u	37859 u	56942 u	: u	50736 u	42634 u	47381 u	33802 u
A,WORLD,PER,N_GE4,UNE,NR,MK	: 	: 	: 	: 	: 	: 	: 	39741 	12649 u	22930 u	: 	: 	: 
A,WORLD,PER,N_GE4,UNE,NR,MT	: 	: 	: 	: u	: u	: 	: 	4347 u	: u	: u	5459 u	7389 u	7531 u
A,WORLD,PER,N_GE4,UNE,NR,NL	1169627 	1246266 	1400733 	1397263 	1451424 	683419 	642882 	620798 	301102 	358659 	304091 	547164 	449671 
A,WORLD,PER,N_GE4,UNE,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	371099 
A,WORLD,PER,N_GE4,UNE,NR,PT	229838 	336881 	: 	269153 	239396 	65688 	218260 	216420 	218529 	189408 	226415 	: u	173295 
A,WORLD,PER,N_GE4,UNE,NR,RO	117178 	109605 	68848 	55741 	39675 u	44839 u	29262 u	: u	: u	39656 u	: u	: u	: u
A,WORLD,PER,N_GE4,UNE,NR,RS	: 	: 	: 	: 	: 	: 	135862 u	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,UNE,NR,SI	127792 	103656 	70251 	94682 	106001 	: 	: 	: 	: 	65711 	58465 	90348 	57572 u
A,WORLD,PROF,N1-3,ACT_INAC,NR,AL	: 	: 	: 	: 	: 	243555 	: 	171353 	31122 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,ACT_INAC,NR,AT	3072653 	3326364 	3073783 	2849541 	2880310 	2704930 	2451036 	2760618 	1254597 	1574680 	2810798 	2727931 	2747929 
A,WORLD,PROF,N1-3,ACT_INAC,NR,BE	1063616 	673930 	575662 	702523 	924377 	854001 b	850738 	951376 	337111 	334190 	721526 	917299 	874387 
A,WORLD,PROF,N1-3,ACT_INAC,NR,BG	90901 	138932 	150233 	105448 	120741 	139492 	128061 	139613 	59644 u	51573 u	131076 	137847 	143824 
A,WORLD,PROF,N1-3,ACT_INAC,NR,CH	1479580 	822676 	869438 	880799 	912754 	1074494 	1187226 	1020285 	247211 u	343645 u	558666 	: 	: 
A,WORLD,PROF,N1-3,ACT_INAC,NR,CY	146689 	116164 	105890 	113349 	134064 	150796 	132436 	184058 	50479 u	34567 u	111681 	138401 	147645 
A,WORLD,PROF,N1-3,ACT_INAC,NR,CZ	1155003 	1352568 	965861 	837847 	1215345 	1059257 	1078510 	1026274 	344587 	463589 	703997 	886571 	780359 
A,WORLD,PROF,N1-3,ACT_INAC,NR,DE	36300665 	30459357 	28212135 	27735889 	30292549 	30318616 	30840948 	30215821 	15297055 	14549908 	21473890 	24130355 	27303626 
A,WORLD,PROF,N1-3,ACT_INAC,NR,DK	2076505 	1940979 b	1615917 	2345960 	1840366 	2128528 	2793687 	2665719 	328230 	1083086 	1369689 	1545988 	1755227 
A,WORLD,PROF,N1-3,ACT_INAC,NR,EE	308782 	322741 	524333 	456375 	641042 	562052 	778935 	636435 	234472 	246216 	314403 	485555 	524666 
A,WORLD,PROF,N1-3,ACT_INAC,NR,EL	176343 	248697 	199181 	225071 	182527 	155459 	154023 	192131 	93984 	96363 	141908 	140591 	170042 
A,WORLD,PROF,N1-3,ACT_INAC,NR,ES	7345893 	6519998 	5614787 	5335599 b	6441426 	5981502 	6423948 	6648037 	2067727 	3444492 	4893645 	6418424 	6348355 
A,WORLD,PROF,N1-3,ACT_INAC,NR,FI	5089543 	4771173 	4550071 	4223679 	4697190 	4630425 	4426958 	4043011 	1641076 	1399305 	2417093 	2827084 	2223650 
A,WORLD,PROF,N1-3,ACT_INAC,NR,FR	14926395 	14759430 	14237347 	11571637 	11494206 	18227203 	18019310 	17172503 	11079732 	13621582 	17385748 	17326533 	26963760 
A,WORLD,PROF,N1-3,ACT_INAC,NR,HR	1053301 	985158 	1083418 	652883 	555104 	474003 	562113 	581357 	143862 	228621 	264511 	447701 	454725 
A,WORLD,PROF,N1-3,ACT_INAC,NR,HU	629079 	599677 	594351 	624910 	503459 	525615 	548995 	566317 	306618 	291824 	522371 	568474 	567936 
A,WORLD,PROF,N1-3,ACT_INAC,NR,IE	674626 	781165 	842661 	917921 	930822 	884328 	1022131 	1061800 	338878 	245855 	789124 	975674 	1535326 
A,WORLD,PROF,N1-3,ACT_INAC,NR,IT	7618243 	4680232 	6372885 b	5044706 	5016894 	3960953 	6277543 	5619864 	1795120 	1759337 	2549498 	2875954 	2400580 
A,WORLD,PROF,N1-3,ACT_INAC,NR,LT	437267 	458931 	489392 	507899 	516919 	517445 	545224 	603117 	366572 	435920 	566536 	647148 	662487 
A,WORLD,PROF,N1-3,ACT_INAC,NR,LU	198846 	201866 	224961 	191145 	153630 	325238 	378501 	369717 	128988 	109103 	196139 	282657 	284299 
A,WORLD,PROF,N1-3,ACT_INAC,NR,LV	260219 	261101 	169373 	184553 	162417 	150282 	147767 	145456 	55871 u	51846 u	125518 	156914 	203644 
A,WORLD,PROF,N1-3,ACT_INAC,NR,ME	: 	: 	: 	: 	164348 	88334 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,ACT_INAC,NR,MK	: 	: 	: 	: 	: 	: 	: 	16492 u	: u	: u	: 	: 	: 
A,WORLD,PROF,N1-3,ACT_INAC,NR,MT	31697 	32867 	39104 b	40904 	40306 	73785 	71082 	76446 	41634 	43489 	38615 	79158 	65978 
A,WORLD,PROF,N1-3,ACT_INAC,NR,NL	1812014 	1657795 	1585358 	1882103 	1821952 	2736497 	2673744 	3159167 	1405137 	1069057 	1918667 	2250268 	2573460 
A,WORLD,PROF,N1-3,ACT_INAC,NR,NO	: 	3162569 	4326664 	3737578 	3477716 	3954540 	3825546 	: 	: 	1771031 	4133816 	3883557 	4197372 
A,WORLD,PROF,N1-3,ACT_INAC,NR,PL	4503466 	3398471 	1225253 b	1257603 	1464671 	1684328 	1785726 	1815155 	1254721 	1375698 	1728763 	2095711 	2267813 
A,WORLD,PROF,N1-3,ACT_INAC,NR,PT	842464 	742037 	1088746 	1092998 	1122442 	1077322 	1236304 	1327488 	732467 	706032 	1146789 	1147715 	959448 
A,WORLD,PROF,N1-3,ACT_INAC,NR,RO	36584 u	89161 	101358 	153871 	145729 	143432 	85738 	100371 	34553 u	79640 	67166 	66269 	36493 u
A,WORLD,PROF,N1-3,ACT_INAC,NR,RS	: 	: 	: 	: 	: 	: 	299829 	: 	: 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,ACT_INAC,NR,SE	: 	: 	5808439 	4310618 	6401102 	8820856 	7298986 	7978024 	5036487 	5089902 	9981081 	: 	9735408 
A,WORLD,PROF,N1-3,ACT_INAC,NR,SI	342174 	312911 	380575 	385061 	349948 	411543 	448727 	463978 	107754 	290775 	353467 	609372 	573760 
A,WORLD,PROF,N1-3,ACT_INAC,NR,SK	932965 	869319 bu	1120030 u	1111820 u	1179301 u	1540700 	1300766 	1489703 	441487 u	303959 	489593 	685012 	715086 
A,WORLD,PROF,N1-3,ACT_INAC,NR,UK	18535181 	17730368 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EDUC,NR,AL	: 	: 	: 	: 	: 	9657 u	: 	: u	: 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EDUC,NR,AT	125217 u	185729 	187327 	101563 u	160880 	114104 u	102429 u	132353 u	83025 u	55254 u	150281 	131567 	196032 
A,WORLD,PROF,N1-3,EDUC,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u
A,WORLD,PROF,N1-3,EDUC,NR,DK	: 	: 	: 	: 	: 	: 	: 	295428 	: u	230259 u	176722 u	169669 u	208785 u
A,WORLD,PROF,N1-3,EDUC,NR,EE	: u	: u	14128 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PROF,N1-3,EDUC,NR,ES	30585 u	23442 u	: u	57036 bu	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PROF,N1-3,EDUC,NR,FI	218315 	222111 	144446 u	116012 u	165583 u	122184 u	219614 u	159988 u	: u	: u	: u	94178 u	87428 u
A,WORLD,PROF,N1-3,EDUC,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	601600 	529209 	923716 	954721 	1697025 
A,WORLD,PROF,N1-3,EDUC,NR,HR	: 	: 	: u	: u	: 	: u	: 	: u	: u	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EDUC,NR,HU	: 	: 	: 	: u	: u	: u	: u	20458 u	10875 u	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EDUC,NR,LU	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EDUC,NR,MT	: 	: 	: 	: u	: 	: 	: 	: u	: u	: u	: u	: u	: u
A,WORLD,PROF,N1-3,EDUC,NR,NL	: u	: u	: u	105551 u	101063 u	91568 	169570 	213839 	152399 u	: u	: u	: u	: u
A,WORLD,PROF,N1-3,EDUC,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,WORLD,PROF,N1-3,EDUC,NR,PT	36779 u	51284 u	: 	39957 u	69337 	28897 u	87020 	72120 	64242 	34770 	80378 	: 	57807 
A,WORLD,PROF,N1-3,EDUC,NR,RO	: u	: u	: u	: u	: 	: u	: 	: u	: 	: u	: 	: 	: u
A,WORLD,PROF,N1-3,EDUC,NR,SI	30986 u	29281 u	29703 u	23776 u	20532 u	: 	: 	: 	: 	44855 	53784 	97124 	82936 
A,WORLD,PROF,N1-3,EMP,NR,AL	: 	: 	: 	: 	: 	198710 	: 	142725 	29508 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EMP,NR,AT	2800017 	3009230 	2756040 	2553248 	2580745 	2459331 	2227145 	2494370 	1122306 	1456272 	2431896 	2455983 	2423869 
A,WORLD,PROF,N1-3,EMP,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	288276 	643565 	813150 	820143 
A,WORLD,PROF,N1-3,EMP,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	50746 u	131076 	137847 	143824 
A,WORLD,PROF,N1-3,EMP,NR,DK	: 	: 	: 	: 	: 	: 	: 	2239402 	285354 	736732 	1009808 	1288804 	1431011 
A,WORLD,PROF,N1-3,EMP,NR,EE	284434 	297642 	480366 	431575 	613945 	532294 	751030 	609381 	214434 	239680 	295267 	470004 	501611 
A,WORLD,PROF,N1-3,EMP,NR,ES	7186779 	6253951 	5483043 	5136247 b	6172319 	5701103 	6187439 	6359689 	1935361 	3164132 	4650287 	6090500 	6140383 
A,WORLD,PROF,N1-3,EMP,NR,FI	4689887 	4431087 	4263218 	3961247 	4393613 	4356076 	4038456 	3684703 	1488360 	1274664 	2270299 	2599493 	2073765 
A,WORLD,PROF,N1-3,EMP,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	10020001 	12243693 	15343620 	15750447 	24535274 
A,WORLD,PROF,N1-3,EMP,NR,HR	: 	: 	913195 	590333 	: 	425814 	: 	546309 	137958 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EMP,NR,HU	: 	: 	: 	285861 	165265 	203586 	186675 	163744 	80344 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EMP,NR,LU	192961 	: 	: 	: 	: 	: 	: 	369717 	: 	: 	: 	: 	: 
A,WORLD,PROF,N1-3,EMP,NR,LV	256169 	261101 	169373 	184553 	162417 	150282 	147767 	145456 	55871 u	51846 u	125518 	156914 	203644 
