c_dest,purpose,duration,tra_mode,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
DOM,PER,N1-3,WW,DK,119824.0,146150.0,198915.0,120073.0,214305.0,199948.0,156203.0,307779.0,328030.0,249991.0,219280.0,177465.0,313730.0
DOM,PER,N1-3,WW,EA20,1477449.0,1551662.0,1565325.0,1334841.0,1596965.0,1705380.0,1913035.0,1743402.0,1683694.0,1701144.0,2249595.0,2025939.0,1896378.0
DOM,PER,N1-3,WW,EL,179631.0,148634.0,214197.0,140433.0,154159.0,167100.0,207874.0,181888.0,96557.0,132219.0,281438.0,143011.0,168231.0
DOM,PER,N1-3,WW,ES,276477.0,341469.0,468635.0,467525.0,517367.0,574355.0,564006.0,624793.0,307111.0,403360.0,610235.0,741338.0,687175.0
DOM,PER,N1-3,WW,EU27_2020,1910594.0,2016697.0,2209670.0,1916874.0,2299064.0,2670809.0,2541812.0,2714711.0,2609226.0,2523999.0,2950910.0,2686636.0,2942306.0
DOM,PER,N1-3,WW,MT,165635.0,164188.0,165919.0,169306.0,259064.0,211062.0,196795.0,189763.0,281538.0,295777.0,288728.0,358537.0,357609.0
DOM,PER,N1-3,WW,PT,26829.0,23432.0,25093.0,19259.0,25558.0,51123.0,33223.0,27259.0,26024.0,24398.0,36780.0,36378.0,67686.0
DOM,PER,N_GE1,AIR,DK,203964.0,316449.0,216040.0,144662.0,355993.0,824850.0,1025601.0,334267.0,120451.0,183878.0,181207.0,107480.0,149792.0
DOM,PER,N_GE1,AIR,EA20,15047899.0,13500240.0,12440090.0,12882368.0,14678184.0,16060407.0,16308118.0,16239770.0,9470415.0,11756081.0,16230012.0,17083659.0,15317658.0
DOM,PER,N_GE1,AIR,EL,266370.0,155264.0,276588.0,285080.0,267608.0,382373.0,304936.0,272372.0,201628.0,243836.0,319010.0,297122.0,359121.0
DOM,PER,N_GE1,AIR,ES,4903013.0,4285311.0,4470314.0,4780938.0,5621150.0,5542443.0,6181997.0,6606094.0,2665970.0,4389733.0,6426858.0,7606341.0,7476001.0
DOM,PER,N_GE1,AIR,EU27_2020,16529597.0,14921334.0,13688693.0,14204193.0,16092210.0,18140780.0,18475151.0,17804958.0,9960544.0,12384562.0,17879911.0,18756337.0,16571453.0
DOM,PER,N_GE1,AIR,FI,482116.0,394853.0,325115.0,324720.0,356514.0,352981.0,434024.0,387696.0,181298.0,164326.0,227701.0,164806.0,158951.0
DOM,PER,N_GE1,AIR,FR,3513422.0,3772007.0,3421853.0,3346332.0,3289250.0,3734717.0,3955961.0,3835103.0,4039654.0,3770383.0,4975342.0,4760471.0,3857465.0
DOM,PER,N_GE1,AIR,IT,3269757.0,2392158.0,1599446.0,2078896.0,2265294.0,3694561.0,3031988.0,3079787.0,1523294.0,2311701.0,3049317.0,2605076.0,2134188.0
DOM,PER,N_GE1,AIR,PT,167708.0,184758.0,202547.0,292750.0,289100.0,402035.0,407827.0,424061.0,190392.0,336534.0,525248.0,480638.0,516384.0
DOM,PER,N_GE1,BUS,AT,386554.0,378612.0,377879.0,390888.0,465793.0,436638.0,451486.0,464595.0,150730.0,177255.0,468052.0,369757.0,359619.0
DOM,PER,N_GE1,BUS,BE,58800.0,46948.0,40460.0,70662.0,71409.0,61767.0,58653.0,77409.0,61221.0,80318.0,82618.0,74067.0,86079.0
DOM,PER,N_GE1,BUS,BG,653399.0,577198.0,534715.0,376981.0,471532.0,642660.0,603851.0,491395.0,171115.0,250455.0,286978.0,380377.0,370182.0
DOM,PER,N_GE1,BUS,CY,58969.0,41831.0,52621.0,53890.0,60894.0,44768.0,55289.0,55824.0,21206.0,22179.0,35387.0,39003.0,42438.0
DOM,PER,N_GE1,BUS,CZ,2432625.0,2467716.0,1934324.0,1986660.0,1582172.0,1979854.0,1533249.0,1553344.0,923120.0,1191627.0,1270770.0,995263.0,1095189.0
DOM,PER,N_GE1,BUS,DE,4180877.0,6578688.0,5778818.0,8348435.0,8674029.0,7103946.0,5865326.0,5687656.0,1174753.0,2546006.0,2331120.0,2962433.0,3294144.0
DOM,PER,N_GE1,BUS,DK,1006686.0,925098.0,1054279.0,1037503.0,1366185.0,883316.0,386731.0,1279582.0,664008.0,449300.0,432257.0,494089.0,704816.0
DOM,PER,N_GE1,BUS,EA20,22237840.0,23236336.0,23459429.0,25701465.0,26377157.0,27818987.0,25361468.0,25975389.0,9817728.0,13220696.0,18846175.0,18808361.0,19907567.0
DOM,PER,N_GE1,BUS,EE,392615.0,283162.0,506586.0,374148.0,363113.0,471727.0,598046.0,533420.0,149336.0,236401.0,296745.0,352527.0,437219.0
DOM,PER,N_GE1,BUS,EL,549115.0,403209.0,569917.0,464685.0,402722.0,412386.0,478071.0,397585.0,141688.0,151047.0,356181.0,301899.0,306674.0
DOM,PER,N_GE1,BUS,ES,6465982.0,6661537.0,6551498.0,6898801.0,7328816.0,8017115.0,7983452.0,7992201.0,3001472.0,4568645.0,6185984.0,5896450.0,6925665.0
DOM,PER,N_GE1,BUS,EU27_2020,41165239.0,38453295.0,40250930.0,41608317.0,42348198.0,43174441.0,39142707.0,40166493.0,17847770.0,21869269.0,30742181.0,30841236.0,31370759.0
DOM,PER,N_GE1,BUS,FI,1343302.0,1399003.0,1574482.0,1992799.0,2081415.0,2305038.0,1732812.0,2061596.0,815487.0,919830.0,1247697.0,1143777.0,1684171.0
DOM,PER,N_GE1,BUS,FR,2282201.0,2056693.0,2221478.0,2069446.0,2327093.0,3306234.0,3292954.0,3004869.0,2488110.0,2171455.0,3866846.0,3796959.0,2894829.0
DOM,PER,N_GE1,BUS,HR,833900.0,850533.0,856496.0,624619.0,386368.0,365310.0,395432.0,458574.0,170096.0,245185.0,254252.0,312307.0,303890.0
DOM,PER,N_GE1,BUS,HU,2269197.0,1808379.0,2005280.0,1677706.0,1478839.0,1349512.0,1324056.0,1199562.0,458283.0,498281.0,636369.0,612230.0,658818.0
DOM,PER,N_GE1,BUS,IT,2358160.0,1707248.0,1856779.0,1849477.0,1646906.0,2514210.0,1709395.0,2461852.0,569044.0,645297.0,990962.0,928922.0,831846.0
DOM,PER,N_GE1,BUS,LT,251439.0,240401.0,313592.0,267359.0,281003.0,269965.0,339669.0,338378.0,180447.0,239692.0,303846.0,314837.0,347217.0
DOM,PER,N_GE1,BUS,LV,730790.0,584710.0,555152.0,435181.0,454481.0,408219.0,295626.0,341672.0,101535.0,156378.0,239803.0,239620.0,269912.0
DOM,PER,N_GE1,BUS,NL,443593.0,538839.0,471550.0,359592.0,389168.0,425831.0,374931.0,419821.0,235862.0,259242.0,225309.0,220274.0,199028.0
DOM,PER,N_GE1,BUS,PL,5163487.0,4272879.0,6194328.0,6265864.0,6200535.0,6277430.0,5994244.0,5861374.0,2867421.0,3491312.0,4706681.0,4627868.0,4376177.0
DOM,PER,N_GE1,BUS,PT,863557.0,659557.0,717613.0,647447.0,495293.0,654049.0,698323.0,621664.0,252711.0,302818.0,463111.0,775014.0,746000.0
DOM,PER,N_GE1,BUS,RO,5887941.0,3681894.0,3605137.0,2898976.0,3189085.0,3113029.0,2886769.0,2660177.0,1291406.0,1751315.0,2648568.0,2891790.0,2344672.0
DOM,PER,N_GE1,BUS,SI,25277.0,66132.0,56969.0,26094.0,57301.0,48833.0,59686.0,59725.0,26139.0,96325.0,94280.0,148672.0,110456.0
DOM,PER,N_GE1,BUS,SK,681062.0,405816.0,591741.0,510864.0,510877.0,623927.0,487676.0,537701.0,235701.0,375949.0,505731.0,473549.0,375447.0
DOM,PER,N_GE1,LAND,AT,8998296.0,9672652.0,9544735.0,9191713.0,10030911.0,9835724.0,10580444.0,11125936.0,9374201.0,9565275.0,12682492.0,12697318.0,13021047.0
DOM,PER,N_GE1,LAND,BE,2485447.0,2572778.0,2202277.0,3133218.0,2818308.0,2942322.0,3572088.0,3882654.0,3307409.0,5208482.0,4458077.0,4569951.0,4426755.0
DOM,PER,N_GE1,LAND,BG,2994615.0,3258186.0,3012004.0,2427881.0,2865275.0,4570877.0,3998778.0,3693421.0,2236618.0,2905574.0,3327170.0,3576405.0,3821854.0
DOM,PER,N_GE1,LAND,CY,1336115.0,1263806.0,1272010.0,1281176.0,1359130.0,1383643.0,1554102.0,1615335.0,1687270.0,1859997.0,1663520.0,1534148.0,1594579.0
DOM,PER,N_GE1,LAND,CZ,25969061.0,24293114.0,26189062.0,23287272.0,26039582.0,28152234.0,26315519.0,26696208.0,20410535.0,22312795.0,25493285.0,19683158.0,20919232.0
DOM,PER,N_GE1,LAND,DE,127141063.0,128037666.0,121059334.0,133159021.0,129890738.0,119327845.0,126123995.0,127644716.0,92322688.0,110192206.0,110423361.0,121288715.0,134242322.0
DOM,PER,N_GE1,LAND,DK,20075683.0,21681894.0,22405213.0,22478384.0,19773347.0,15979894.0,8491944.0,15926648.0,15659779.0,11436187.0,10493723.0,9913020.0,13970594.0
DOM,PER,N_GE1,LAND,EA20,559877000.0,550071478.0,540514809.0,538702943.0,545739277.0,554753801.0,569013226.0,564663043.0,408343528.0,513843656.0,543266991.0,560854914.0,568398002.0
DOM,PER,N_GE1,LAND,EE,1579631.0,1544491.0,2216998.0,2363777.0,2809764.0,2845094.0,3916167.0,3023411.0,1883310.0,2026290.0,2357988.0,2826829.0,3040765.0
DOM,PER,N_GE1,LAND,EL,5082043.0,3547443.0,4005472.0,3595612.0,3361110.0,3926688.0,4111309.0,3633806.0,3385078.0,3603113.0,4170820.0,4427692.0,4474743.0
DOM,PER,N_GE1,LAND,ES,109555304.0,108232836.0,104917898.0,112570979.0,118452273.0,125346304.0,124928136.0,122741569.0,68805607.0,98183073.0,111566114.0,115067070.0,115665936.0
DOM,PER,N_GE1,LAND,EU27_2020,700083927.0,688720039.0,679498500.0,678044445.0,689014024.0,704074338.0,709528751.0,716347454.0,545034616.0,664165947.0,709444741.0,727126692.0,737929954.0
DOM,PER,N_GE1,LAND,FI,26082031.0,25845337.0,24672711.0,25182269.0,25288594.0,25801316.0,24924609.0,25022130.0,21111748.0,27409150.0,24252121.0,21128496.0,23721868.0
DOM,PER,N_GE1,LAND,FR,177465031.0,177048678.0,177809074.0,158211271.0,154980877.0,167368098.0,165403152.0,163071478.0,133880722.0,166272309.0,177186673.0,183117991.0,172222863.0
DOM,PER,N_GE1,LAND,HR,4937431.0,5134417.0,4491240.0,3507541.0,2465063.0,2488601.0,2712798.0,3207104.0,2235593.0,2969392.0,2837518.0,3183291.0,3512269.0
DOM,PER,N_GE1,LAND,HU,13978689.0,11603716.0,12254154.0,12297488.0,11778710.0,11869833.0,11686565.0,11770268.0,7387373.0,8304484.0,10382305.0,10585119.0,10612075.0
DOM,PER,N_GE1,LAND,IE,6077654.0,6149031.0,6404777.0,6495943.0,6790785.0,7106728.0,8089537.0,8517815.0,5795903.0,4265658.0,9953711.0,9137970.0,12839987.0
DOM,PER,N_GE1,LAND,IT,38681442.0,32824876.0,34796936.0,32904361.0,38655435.0,36412758.0,43001550.0,38083420.0,24952085.0,26625265.0,31125290.0,29017833.0,26788711.0
DOM,PER,N_GE1,LAND,LT,2204661.0,2271439.0,2316241.0,2321616.0,2217373.0,2204722.0,2309042.0,2455569.0,2132238.0,2724561.0,3157715.0,3432288.0,4065539.0
DOM,PER,N_GE1,LAND,LU,42202.0,52594.0,25440.0,20128.0,17799.0,32758.0,30592.0,27211.0,136492.0,147815.0,157817.0,190008.0,138916.0
DOM,PER,N_GE1,LAND,LV,3628946.0,3014573.0,3172774.0,2883602.0,3015689.0,2859439.0,2509523.0,2465996.0,1323556.0,2357620.0,2763513.0,2851254.0,3021877.0
DOM,PER,N_GE1,LAND,NL,27383928.0,24667759.0,23813698.0,23053673.0,23318081.0,22947237.0,22025298.0,22869093.0,19926314.0,30259680.0,20188239.0,20600366.0,20797249.0
DOM,PER,N_GE1,LAND,PL,38294510.0,38883433.0,37044412.0,38480529.0,42029095.0,44195166.0,45925852.0,48190545.0,37234669.0,44790745.0,49853871.0,50162998.0,50573518.0
DOM,PER,N_GE1,LAND,PT,11638508.0,12436343.0,11907854.0,12638159.0,12831190.0,14032309.0,14447782.0,16035305.0,10717470.0,12588657.0,14999429.0,15476151.0,14842878.0
DOM,PER,N_GE1,LAND,RO,15623340.0,16122429.0,15585913.0,14869373.0,15447428.0,16059062.0,16443714.0,17083130.0,10948078.0,15935251.0,16378065.0,19033992.0,18745143.0
DOM,PER,N_GE1,LAND,SI,1974899.0,1922972.0,1795116.0,1452035.0,1618548.0,1720582.0,1878491.0,1590073.0,1203862.0,3049090.0,2567352.0,3250787.0,3116307.0
DOM,PER,N_GE1,LAND,SK,3582368.0,3831786.0,4090223.0,4736851.0,5817607.0,6171633.0,6894612.0,7650422.0,4161984.0,4536024.0,6755240.0,7056757.0,6863392.0
DOM,PER,N_GE1,LAND_OTH,AT,100757.0,130948.0,110873.0,120925.0,160445.0,108754.0,191001.0,221050.0,250432.0,206416.0,253965.0,204544.0,179090.0
DOM,PER,N_GE1,LAND_OTH,DE,3329655.0,3697028.0,2927790.0,3092618.0,3987833.0,3272596.0,4528170.0,3560474.0,1995982.0,3025077.0,3661970.0,3376567.0,3445668.0
DOM,PER,N_GE1,LAND_OTH,DK,851867.0,569664.0,674888.0,774432.0,628962.0,471014.0,100649.0,3811629.0,298790.0,194174.0,169717.0,106679.0,228423.0
DOM,PER,N_GE1,LAND_OTH,EA20,7155336.0,6830887.0,6957053.0,6890355.0,7900308.0,7027063.0,8850874.0,8335104.0,7283783.0,8847000.0,9056583.0,6985098.0,7044224.0
DOM,PER,N_GE1,LAND_OTH,ES,282274.0,327397.0,324443.0,453261.0,468797.0,327103.0,485332.0,518775.0,357812.0,406132.0,338971.0,318133.0,393755.0
DOM,PER,N_GE1,LAND_OTH,EU27_2020,9920365.0,8338719.0,8531053.0,8516324.0,9493298.0,8318656.0,9479719.0,12653615.0,8156138.0,9770904.0,10275002.0,8105044.0,7821518.0
DOM,PER,N_GE1,LAND_OTH,FR,621455.0,556184.0,727020.0,529483.0,759278.0,1052888.0,831973.0,913353.0,2014947.0,1808342.0,2309014.0,992972.0,901877.0
DOM,PER,N_GE1,LAND_OTH,IT,1144688.0,655787.0,1468433.0,1315983.0,1155980.0,892672.0,1608454.0,1814788.0,1195054.0,1210276.0,1093405.0,1037103.0,822008.0
DOM,PER,N_GE1,LAND_OTH,LT,8650.0,14135.0,35126.0,32087.0,23948.0,79624.0,58056.0,71275.0,26851.0,31303.0,42070.0,49820.0,44600.0
DOM,PER,N_GE1,LAND_OTH,NL,1231961.0,1099632.0,1058857.0,1056786.0,1019753.0,961759.0,768785.0,837456.0,883055.0,1571462.0,671909.0,537490.0,617592.0
DOM,PER,N_GE1,LAND_OTH,PL,483107.0,239874.0,217695.0,201581.0,164788.0,150772.0,155940.0,114568.0,55972.0,45038.0,122221.0,92608.0,93520.0
DOM,PER,N_GE1,LAND_OTH,PT,99425.0,120279.0,148577.0,108290.0,107945.0,159391.0,135674.0,113008.0,86998.0,95283.0,154101.0,86931.0,85157.0
DOM,PER,N_GE1,RAIL,AT,1343031.0,1379739.0,1304489.0,1261906.0,1341774.0,1415228.0,1612005.0,1682358.0,1133968.0,1206913.0,2371513.0,2597966.0,2500660.0
DOM,PER,N_GE1,RAIL,BE,218340.0,244322.0,184394.0,336779.0,273710.0,316167.0,360262.0,403433.0,280858.0,378250.0,492170.0,500894.0,518654.0
DOM,PER,N_GE1,RAIL,CZ,2270964.0,1823332.0,1853280.0,1573238.0,1814534.0,1946638.0,1956657.0,1987148.0,1368803.0,1056087.0,1354824.0,1243774.0,1274978.0
DOM,PER,N_GE1,RAIL,DE,23060317.0,23428689.0,22163349.0,23118605.0,26486314.0,23514059.0,23720230.0,26857548.0,16877202.0,23565217.0,24598499.0,31866330.0,32719820.0
DOM,PER,N_GE1,RAIL,DK,3068021.0,3122867.0,3284466.0,2689320.0,2355715.0,1963025.0,818004.0,1932923.0,1828740.0,1300581.0,1405897.0,1447258.0,1957555.0
DOM,PER,N_GE1,RAIL,EA20,68935077.0,68761389.0,68041036.0,65761404.0,68272929.0,67960979.0,67487604.0,71724263.0,53838945.0,71692556.0,86628306.0,86754815.0,86755461.0
DOM,PER,N_GE1,RAIL,EE,84855.0,64991.0,113328.0,100805.0,120755.0,155161.0,231612.0,156026.0,70770.0,93258.0,140658.0,181969.0,190955.0
DOM,PER,N_GE1,RAIL,EL,81753.0,76708.0,73553.0,73320.0,44391.0,63721.0,41003.0,54042.0,53019.0,14486.0,60488.0,34062.0,23382.0
DOM,PER,N_GE1,RAIL,ES,5209923.0,5548628.0,5336582.0,6609543.0,6858130.0,7248424.0,7072174.0,7282160.0,3056160.0,4880909.0,6814587.0,8101089.0,8565905.0
DOM,PER,N_GE1,RAIL,EU27_2020,88565697.0,86921422.0,84634559.0,81941913.0,84555147.0,83042019.0,81331222.0,88341729.0,65159606.0,83465515.0,102287735.0,104118291.0,106445711.0
DOM,PER,N_GE1,RAIL,FI,3213156.0,3147172.0,2846748.0,2495456.0,2529932.0,2838300.0,3099471.0,3640953.0,2001508.0,3124505.0,3300488.0,2885030.0,3216455.0
DOM,PER,N_GE1,RAIL,FR,25974061.0,26037116.0,26567966.0,21959673.0,20882754.0,22880910.0,21009637.0,21699882.0,25456161.0,30976583.0,40365041.0,31217530.0,29750269.0
DOM,PER,N_GE1,RAIL,HR,275695.0,200204.0,222904.0,136080.0,54423.0,41462.0,51843.0,66693.0,28464.0,35398.0,55811.0,52948.0,70053.0
DOM,PER,N_GE1,RAIL,HU,1812948.0,1421165.0,1492747.0,1405475.0,1230300.0,1246315.0,1320046.0,1366519.0,622915.0,836225.0,1075085.0,1359795.0,1444274.0
DOM,PER,N_GE1,RAIL,IE,342131.0,444562.0,343730.0,320939.0,347910.0,372455.0,429983.0,504185.0,416519.0,288404.0,689725.0,611277.0,1041765.0
DOM,PER,N_GE1,RAIL,IT,3927112.0,3768010.0,4524586.0,5110989.0,5042946.0,4842991.0,5581418.0,4877897.0,1957580.0,2505999.0,3604689.0,4411016.0,3487590.0
DOM,PER,N_GE1,RAIL,LT,31881.0,97650.0,40428.0,38657.0,45075.0,54478.0,49522.0,53527.0,41537.0,69643.0,81630.0,91317.0,116103.0
DOM,PER,N_GE1,RAIL,LV,178105.0,219722.0,131136.0,138094.0,118546.0,128852.0,135016.0,132485.0,56107.0,64276.0,101545.0,108575.0,168519.0
DOM,PER,N_GE1,RAIL,NL,3953313.0,3212032.0,3135313.0,2725189.0,2737597.0,2811659.0,2523039.0,2548822.0,1719397.0,3655591.0,2548278.0,2595456.0,3026648.0
DOM,PER,N_GE1,RAIL,PL,4762280.0,4480685.0,3012239.0,3163045.0,3562710.0,3843145.0,4287606.0,4672138.0,2617597.0,3193606.0,4395775.0,4719250.0,4984801.0
DOM,PER,N_GE1,RAIL,PT,425095.0,495247.0,477167.0,512320.0,525359.0,513207.0,514720.0,522390.0,226461.0,277432.0,561440.0,463302.0,429038.0
DOM,PER,N_GE1,RAIL,RO,2650988.0,2328804.0,2090484.0,1993845.0,1756252.0,1681829.0,1534057.0,1798281.0,726223.0,979123.0,1202982.0,1983756.0,1633641.0
DOM,PER,N_GE1,RAIL,SK,560455.0,331835.0,524675.0,804645.0,802091.0,737119.0,1031468.0,1230657.0,442814.0,499163.0,782907.0,885661.0,822413.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,AT,7167954.0,7783353.0,7751494.0,7417995.0,8062900.0,7875104.0,8325952.0,8757932.0,7839071.0,7974691.0,9588961.0,9525051.0,9981678.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,BE,2180501.0,2238111.0,1961734.0,2679838.0,2426520.0,2538582.0,3093531.0,3362461.0,2922232.0,4702830.0,3836699.0,3922087.0,3746120.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,BG,2160888.0,2499189.0,2352497.0,1988730.0,2289963.0,3807629.0,3275199.0,3094573.0,2034113.0,2629265.0,2955901.0,3094559.0,3337310.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,CY,1276742.0,1221875.0,1219389.0,1225799.0,1296404.0,1336014.0,1497335.0,1557523.0,1658300.0,1837817.0,1622997.0,1493913.0,1550994.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,CZ,21097812.0,19807054.0,22192266.0,19674865.0,22526135.0,24126712.0,22759250.0,23067545.0,18083925.0,19975843.0,22737546.0,17385797.0,18448807.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,DE,96570214.0,94333261.0,90189377.0,98599362.0,90742561.0,85437244.0,92010270.0,91539038.0,72274750.0,81055906.0,79831773.0,83083385.0,94782690.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,DK,15149109.0,17064265.0,17391580.0,17977129.0,15422485.0,12662539.0,7186561.0,8902514.0,12868240.0,9492132.0,8485852.0,7864994.0,11079800.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,EA20,461548747.0,451242865.0,442057292.0,440349719.0,443188883.0,451946772.0,467313281.0,458628287.0,337403073.0,420083405.0,428735927.0,448306640.0,454690751.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,EE,1064234.0,1186231.0,1592176.0,1882437.0,2302429.0,2206736.0,3064554.0,2324703.0,1645791.0,1679535.0,1910816.0,2287727.0,2394697.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,EL,4407445.0,3057684.0,3355294.0,3057145.0,2905218.0,3444419.0,3589726.0,3182179.0,3190371.0,3435759.0,3750305.0,4085983.0,4144181.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,ES,97597125.0,95695274.0,92705374.0,98609374.0,103796531.0,109753661.0,109387179.0,106948432.0,62390163.0,88327386.0,98226572.0,100751399.0,99780610.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,EU27_2020,560432626.0,555006602.0,546081958.0,545977891.0,552617382.0,569539222.0,579575102.0,575185617.0,453871102.0,549060260.0,566139823.0,584062121.0,592291966.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,FI,21431469.0,21272961.0,20225198.0,20678600.0,20648380.0,20642683.0,20068541.0,19207047.0,17954056.0,23019726.0,19447040.0,16873035.0,18471572.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,FR,148587313.0,148398685.0,148292610.0,133652669.0,131011752.0,140128066.0,140268589.0,137453374.0,103921504.0,131315930.0,130645772.0,147110529.0,138675888.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,HR,3787432.0,4043979.0,3397499.0,2696556.0,2011644.0,2077096.0,2257471.0,2681838.0,2030228.0,2688809.0,2524649.0,2818035.0,3138326.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,HU,9853261.0,8341598.0,8717165.0,9157805.0,9024886.0,9262765.0,9026750.0,9194610.0,6292209.0,6958148.0,8650951.0,8608759.0,8493929.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,IE,5361432.0,5336274.0,5655779.0,5827132.0,6020897.0,6319901.0,7071265.0,7484913.0,5316800.0,3952600.0,8280623.0,8055774.0,11095847.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,IT,31251481.0,26693830.0,26947137.0,24627912.0,30809604.0,28162884.0,34102283.0,28928882.0,21230407.0,22263693.0,25436235.0,22640793.0,21647267.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,LT,1912691.0,1919253.0,1927094.0,1983513.0,1867348.0,1800655.0,1861795.0,1992389.0,1883402.0,2383923.0,2730168.0,2976315.0,3557618.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,LU,28271.0,24349.0,17128.0,15305.0,12549.0,18772.0,26281.0,20242.0,115130.0,127849.0,113094.0,127847.0,106418.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,LV,2701462.0,2193404.0,2460161.0,2307199.0,2437459.0,2310635.0,2075237.0,1983422.0,1163913.0,2127546.0,2415760.0,2496362.0,2577102.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,NL,21755062.0,19817256.0,19147978.0,18912107.0,19171563.0,18747988.0,18358544.0,19062994.0,17088000.0,24773386.0,16742743.0,17247145.0,16953982.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,PL,27885636.0,29889996.0,27620149.0,28850038.0,32101062.0,33923820.0,35488063.0,37542466.0,31693678.0,38060788.0,40629194.0,40723272.0,41119019.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,PT,10250431.0,11161261.0,10564497.0,11370102.0,11702594.0,12705661.0,13099066.0,14778244.0,10151300.0,11913124.0,13820776.0,14150903.0,13582683.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,RO,6223515.0,9978122.0,9789504.0,9891907.0,10428671.0,11185986.0,11974941.0,12575616.0,8891253.0,13155714.0,12520619.0,14125315.0,14754413.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,SI,1888478.0,1789881.0,1688042.0,1389321.0,1493695.0,1645464.0,1794512.0,1518772.0,1160126.0,2884245.0,2422779.0,2976909.0,2898776.0
DOM,PER,N_GE1,RDMV_PAS_X_BUS,SK,2329010.0,3075944.0,2959331.0,3417354.0,4468837.0,4795206.0,5361153.0,5843900.0,3467526.0,3618648.0,5388166.0,5683448.0,5604303.0
DOM,PER,N_GE1,TOTAL,AT,9015192.0,9682051.0,9573164.0,9197692.0,10063508.0,9848564.0,10600577.0,11130760.0,9377351.0,9575501.0,12691914.0,12713939.0,13031182.0
DOM,PER,N_GE1,TOTAL,BE,2485447.0,2574641.0,2202277.0,3133218.0,2820302.0,2950834.0,3575837.0,3885050.0,3307409.0,5231677.0,4458077.0,4569951.0,4428659.0
DOM,PER,N_GE1,TOTAL,BG,3006110.0,3259295.0,3012004.0,2430637.0,2874771.0,4570877.0,4011329.0,3696975.0,2236618.0,2905574.0,3329662.0,3579469.0,3824014.0
DOM,PER,N_GE1,TOTAL,CY,1336115.0,1263806.0,1272010.0,1281176.0,1359130.0,1383643.0,1554102.0,1615335.0,1687270.0,1859997.0,1663520.0,1534148.0,1594579.0
DOM,PER,N_GE1,TOTAL,CZ,25986952.0,24304012.0,26196815.0,23287272.0,26055631.0,28156048.0,26333712.0,26713605.0,20410535.0,22318665.0,25512862.0,19683158.0,20935930.0
DOM,PER,N_GE1,TOTAL,DE,130076882.0,130818258.0,123741073.0,135503132.0,132778475.0,121708947.0,128567763.0,129706082.0,93113952.0,111164786.0,111744238.0,122765534.0,135358906.0
DOM,PER,N_GE1,TOTAL,DK,20437399.0,22215862.0,22904453.0,22821994.0,20455167.0,17083300.0,9779548.0,16770766.0,16300297.0,12059300.0,10957040.0,10312845.0,14642929.0
DOM,PER,N_GE1,TOTAL,EA20,579512541.0,568441605.0,557579361.0,555510245.0,565069737.0,575520577.0,590825941.0,585512956.0,421562846.0,530471342.0,565199674.0,583461953.0,589041239.0
DOM,PER,N_GE1,TOTAL,EE,1603942.0,1556379.0,2256060.0,2382651.0,2826552.0,2870377.0,3953918.0,3075386.0,1945581.0,2060150.0,2386289.0,2872860.0,3089485.0
DOM,PER,N_GE1,TOTAL,EL,6257327.0,4615278.0,5340341.0,4841429.0,4590494.0,5296423.0,5523864.0,4941570.0,4331617.0,4707635.0,5801776.0,5750698.0,5974629.0
DOM,PER,N_GE1,TOTAL,ES,115084699.0,113318596.0,110258727.0,118297495.0,125026932.0,131951376.0,132197448.0,130466828.0,72183172.0,103596697.0,119294004.0,124108495.0,124479386.0
DOM,PER,N_GE1,TOTAL,EU27_2020,721869246.0,709255340.0,698792606.0,697146770.0,710881451.0,728328097.0,734698713.0,740304882.0,560391400.0,682914507.0,734093029.0,752494637.0,761419497.0
DOM,PER,N_GE1,TOTAL,FI,26771129.0,26527497.0,25208829.0,25721202.0,25928616.0,26383669.0,25680851.0,25730325.0,21376797.0,27733046.0,24554786.0,21382100.0,23993400.0
