duration,purpose,c_dest,wstatus,geo,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
N_GE4,PER,WORLD,INAC_OTH,ES,133138504.0,153601581.0,143690793.0,126062363.0,138810683.0,140132736.0,138590265.0,144911100.0,96290453.0,107161471.0,139905503.0,132416179.0,147394321.0
N_GE4,PER,WORLD,INAC_OTH,FI,20680985.0,23247682.0,21357651.0,22231081.0,21883397.0,23124333.0,21906353.0,27757739.0,27010867.0,23116192.0,26432688.0,28434024.0,32713300.0
N_GE4,PER,WORLD,INAC_OTH,FR,967687061.0,984998638.0,993640088.0,886194133.0,868617233.0,856792608.0,876985380.0,832687940.0,231171418.0,302395029.0,328755475.0,302515847.0,292589689.0
N_GE4,PER,WORLD,INAC_OTH,HR,31332627.0,35921826.0,9653611.0,12279386.0,19160048.0,8033459.0,20233246.0,7579130.0,4708717.0,19428151.0,20441429.0,24067732.0,23992398.0
N_GE4,PER,WORLD,INAC_OTH,HU,41922324.0,39432892.0,41264635.0,30077176.0,29379730.0,30106915.0,33461107.0,39405898.0,13775055.0,25572511.0,36335905.0,43452759.0,43605991.0
N_GE4,PER,WORLD,INAC_OTH,IE,46481655.0,45602652.0,45688427.0,44822637.0,47702279.0,48594359.0,50835572.0,56325416.0,19600019.0,19268844.0,53111485.0,55537868.0,67018885.0
N_GE4,PER,WORLD,INAC_OTH,IT,312023738.0,286180426.0,240167721.0,228071580.0,233790864.0,246076287.0,275612383.0,273410964.0,156591782.0,202144426.0,241589354.0,218430392.0,215728473.0
N_GE4,PER,WORLD,INAC_OTH,LT,13102319.0,14398487.0,12416025.0,12879392.0,13049680.0,13267037.0,14243831.0,14411764.0,5641526.0,6461348.0,12096473.0,13641032.0,14775155.0
N_GE4,PER,WORLD,INAC_OTH,LU,1997851.0,8688922.0,9001999.0,8974423.0,9248910.0,13384405.0,12749095.0,3490715.0,9606354.0,12609336.0,18200685.0,17503278.0,18105575.0
N_GE4,PER,WORLD,INAC_OTH,LV,2820839.0,2413869.0,2825275.0,1786332.0,2427617.0,2035496.0,1648490.0,2009070.0,1450280.0,2027306.0,2885784.0,2337557.0,2183190.0
N_GE4,PER,WORLD,INAC_OTH,MT,2058600.0,2172676.0,2119645.0,588149.0,335153.0,2810529.0,3213059.0,747745.0,316826.0,362894.0,633093.0,817330.0,884426.0
N_GE4,PER,WORLD,INAC_OTH,NL,75909232.0,66364171.0,66081482.0,70138914.0,64568398.0,80653262.0,78404862.0,81086343.0,38693156.0,56093236.0,77054926.0,81370317.0,75959552.0
N_GE4,PER,WORLD,INAC_OTH,PL,195774427.0,201388786.0,223948723.0,225074115.0,242352766.0,260651267.0,269153958.0,286538846.0,189175169.0,222507955.0,279105925.0,274166312.0,277117671.0
N_GE4,PER,WORLD,INAC_OTH,PT,15055649.0,21033753.0,40682845.0,15722038.0,14123056.0,42749504.0,15764115.0,18990238.0,15036117.0,17010974.0,16711642.0,52287236.0,16394414.0
N_GE4,PER,WORLD,INAC_OTH,RO,9519262.0,9809568.0,10051158.0,9481745.0,8415096.0,7440413.0,7402215.0,9249328.0,5096635.0,8035816.0,8170881.0,7459619.0,7149555.0
N_GE4,PER,WORLD,INAC_OTH,SI,2953234.0,2629127.0,3154666.0,3892583.0,4280805.0,13768514.0,15010885.0,14173982.0,8342584.0,3201281.0,4150627.0,4754655.0,4858496.0
N_GE4,PER,WORLD,INAC_OTH,SK,30388112.0,21715000.0,20378779.0,26938850.0,27108543.0,29417186.0,35536467.0,41462270.0,13135085.0,16697666.0,26505015.0,34344864.0,34683176.0
N_GE4,PER,WORLD,UNE,AT,1160128.0,682387.0,1408104.0,956538.0,1480538.0,767698.0,946072.0,1884539.0,1255557.0,1517521.0,966743.0,3012132.0,2661385.0
N_GE4,PER,WORLD,UNE,ES,35750906.0,36158703.0,32556795.0,44376298.0,41257227.0,37894561.0,34191585.0,33996377.0,23838574.0,32153402.0,28788114.0,34060171.0,33375451.0
N_GE4,PER,WORLD,UNE,FI,2525186.0,3173461.0,2775400.0,4312462.0,4859464.0,5142119.0,3481186.0,3276394.0,4550007.0,2674155.0,4630039.0,4407991.0,6197707.0
N_GE4,PER,WORLD,UNE,NL,11827697.0,12434233.0,14770785.0,15692903.0,16336455.0,7466862.0,7326792.0,7159300.0,3120969.0,3887561.0,4175625.0,10008102.0,8333836.0
N_GE4,PROF,DOM,ACT_INAC,AT,1751660.0,1633011.0,1967775.0,2284603.0,2198934.0,2312904.0,1751734.0,1812944.0,1652008.0,1455034.0,1658693.0,3081049.0,2489047.0
N_GE4,PROF,DOM,ACT_INAC,DE,33857415.0,35926352.0,47557603.0,46522198.0,42803195.0,37024782.0,36732315.0,43443426.0,21297195.0,51474142.0,36367187.0,33443844.0,31137812.0
N_GE4,PROF,DOM,ACT_INAC,EL,2252018.0,1842576.0,2570063.0,1461608.0,2420258.0,1216395.0,513258.0,900028.0,490959.0,694752.0,662103.0,329277.0,300235.0
N_GE4,PROF,DOM,ACT_INAC,ES,30142229.0,20772789.0,17472077.0,7054740.0,11153493.0,8942677.0,8248464.0,7222969.0,5787941.0,6793615.0,7668526.0,8164431.0,9971421.0
N_GE4,PROF,DOM,ACT_INAC,FI,2681324.0,1702957.0,2242652.0,1830529.0,2307806.0,2376930.0,1985767.0,2390780.0,4539975.0,2909903.0,3219448.0,3184160.0,2856044.0
N_GE4,PROF,DOM,ACT_INAC,FR,39050885.0,36466981.0,36358169.0,26189140.0,26229332.0,35926454.0,34784751.0,33051688.0,26036088.0,26700937.0,28235155.0,25302102.0,31941459.0
N_GE4,PROF,DOM,ACT_INAC,HR,1398706.0,1780085.0,2440304.0,1520565.0,884067.0,1991386.0,1004532.0,1216849.0,354270.0,707891.0,493185.0,1038594.0,335962.0
N_GE4,PROF,DOM,ACT_INAC,IT,5880811.0,3555458.0,7265484.0,7570415.0,5521589.0,5224552.0,10107345.0,8992820.0,4078219.0,7981568.0,5495750.0,6470694.0,5362595.0
N_GE4,PROF,DOM,ACT_INAC,LT,151925.0,165755.0,162277.0,177588.0,156724.0,152823.0,147696.0,95318.0,88172.0,106503.0,114503.0,143468.0,477079.0
N_GE4,PROF,DOM,ACT_INAC,NL,442880.0,375934.0,323590.0,386347.0,861646.0,810822.0,618530.0,1149137.0,1396815.0,621971.0,823331.0,990696.0,1481290.0
N_GE4,PROF,DOM,ACT_INAC,PL,10078799.0,6823043.0,3256687.0,3880966.0,3439381.0,4068506.0,4197444.0,4551775.0,2740594.0,4745553.0,5901730.0,5223049.0,4695092.0
N_GE4,PROF,DOM,ACT_INAC,PT,1402040.0,2770093.0,1725721.0,2056839.0,1747580.0,1369927.0,2112908.0,2398772.0,1464846.0,1280775.0,1909901.0,1925418.0,1560305.0
N_GE4,PROF,DOM,ACT_INAC,RO,4771800.0,4746040.0,4640978.0,5093814.0,3810421.0,4502868.0,4425405.0,4857990.0,1517955.0,2730010.0,2796886.0,2785289.0,2841341.0
N_GE4,PROF,DOM,EMP,AT,1534107.0,1095117.0,1335239.0,1662136.0,1596503.0,1723881.0,1228329.0,1548830.0,1076945.0,1080230.0,1271467.0,2262650.0,1625385.0
N_GE4,PROF,DOM,EMP,ES,28718180.0,19932579.0,16655471.0,5639530.0,9512888.0,7124507.0,7064126.0,6588991.0,4895364.0,5702076.0,6245212.0,7088871.0,8976891.0
N_GE4,PROF,DOM,EMP,FI,1916384.0,1083559.0,1708399.0,1405556.0,1726190.0,1659601.0,1425031.0,1969155.0,2466177.0,2338121.0,2734032.0,2492276.0,2180410.0
N_GE4,PROF,DOM,EMP,RO,834606.0,1047899.0,962001.0,1051552.0,673408.0,981353.0,1017710.0,1399589.0,538108.0,842709.0,527736.0,697443.0,615222.0
N_GE4,PROF,DOM,INAC_OTH,DE,33857415.0,35926352.0,47557603.0,46522198.0,42803195.0,37024782.0,36732315.0,43443426.0,21297195.0,51474142.0,36367187.0,33443844.0,31137812.0
N_GE4,PROF,DOM,INAC_OTH,EL,2252018.0,1842576.0,2570063.0,1461608.0,2420258.0,1216395.0,513258.0,900028.0,490959.0,694752.0,662103.0,329277.0,300235.0
N_GE4,PROF,DOM,INAC_OTH,FR,39050885.0,36466981.0,36358169.0,26189140.0,26229332.0,35926454.0,34784751.0,33051688.0,2264953.0,1286551.0,1805643.0,3194195.0,1705738.0
N_GE4,PROF,DOM,INAC_OTH,IT,5880811.0,3555458.0,7265484.0,7570415.0,5521589.0,5224552.0,10107345.0,8992820.0,4078219.0,7981568.0,5495750.0,6470694.0,5362595.0
N_GE4,PROF,DOM,INAC_OTH,LT,151925.0,165755.0,162277.0,177588.0,156724.0,152823.0,147696.0,95318.0,88172.0,106503.0,114503.0,143468.0,477079.0
N_GE4,PROF,DOM,INAC_OTH,PL,10078799.0,6823043.0,3256687.0,3880966.0,3439381.0,4068506.0,4197444.0,4551775.0,2740594.0,4745553.0,5901730.0,5223049.0,4695092.0
N_GE4,PROF,DOM,INAC_OTH,PT,439314.0,666330.0,1725721.0,473734.0,478881.0,1089241.0,504390.0,791955.0,174911.0,209347.0,360109.0,1923635.0,130236.0
N_GE4,PROF,DOM,INAC_OTH,RO,3927954.0,3648639.0,3645977.0,3975320.0,3128993.0,3514155.0,3399128.0,3434725.0,968299.0,1868782.0,2269150.0,2087847.0,2219936.0
N_GE4,PROF,FOR,ACT_INAC,AT,5510787.0,5296657.0,6549817.0,6335101.0,4803943.0,4346172.0,3994682.0,5191420.0,3439417.0,3770870.0,6657341.0,6001878.0,7462453.0
N_GE4,PROF,FOR,ACT_INAC,BE,13795146.0,4109505.0,3441613.0,3806287.0,4851055.0,3574455.0,5102503.0,4568387.0,3945198.0,3861215.0,5060640.0,3668152.0,4755207.0
N_GE4,PROF,FOR,ACT_INAC,CY,2192543.0,894329.0,1478260.0,1170808.0,927652.0,1167149.0,796367.0,872121.0,236510.0,426631.0,553293.0,888392.0,686125.0
N_GE4,PROF,FOR,ACT_INAC,DE,48441746.0,46187076.0,46838848.0,29268738.0,51044010.0,49458567.0,46202944.0,43007817.0,11463104.0,24627356.0,33384588.0,33831794.0,40498267.0
N_GE4,PROF,FOR,ACT_INAC,EE,689294.0,1471739.0,1471622.0,2237838.0,1534361.0,1556261.0,1267615.0,1433729.0,1682638.0,1120042.0,685048.0,1387238.0,1316792.0
N_GE4,PROF,FOR,ACT_INAC,ES,9192490.0,10175058.0,12028545.0,6272085.0,7547175.0,6946647.0,7844405.0,7128433.0,2393557.0,3759073.0,6648411.0,7330109.0,6798999.0
N_GE4,PROF,FOR,ACT_INAC,FI,7385855.0,4452747.0,6038437.0,4950970.0,6873868.0,5868609.0,5386459.0,8962411.0,2850479.0,1829036.0,5026700.0,4484327.0,4285861.0
N_GE4,PROF,FOR,ACT_INAC,FR,12730196.0,13076446.0,10869082.0,8062653.0,9030016.0,12997126.0,11424409.0,11189192.0,4976176.0,3813867.0,7676579.0,6848048.0,13790164.0
N_GE4,PROF,FOR,ACT_INAC,HR,2038484.0,4264879.0,6208454.0,1944587.0,1825325.0,1954888.0,2439481.0,1437722.0,277728.0,772483.0,960302.0,1061826.0,780110.0
N_GE4,PROF,FOR,ACT_INAC,HU,1021532.0,808831.0,945979.0,1079109.0,1126662.0,1003926.0,598187.0,1078079.0,578080.0,888338.0,1459183.0,1701212.0,2217137.0
N_GE4,PROF,FOR,ACT_INAC,LT,1578701.0,1334635.0,1364538.0,1502332.0,1592328.0,1678009.0,1844844.0,1878922.0,684204.0,1073726.0,2413006.0,2784808.0,2922119.0
N_GE4,PROF,FOR,ACT_INAC,LU,631988.0,564207.0,612660.0,426370.0,325477.0,1123531.0,873377.0,1071688.0,751949.0,1137422.0,938642.0,1479785.0,1305719.0
N_GE4,PROF,FOR,ACT_INAC,MT,299950.0,361422.0,395132.0,370435.0,205013.0,334796.0,398686.0,367168.0,235605.0,290895.0,324302.0,369113.0,441787.0
N_GE4,PROF,FOR,ACT_INAC,NL,3371987.0,4339048.0,4098721.0,3746135.0,4165277.0,6552389.0,4771478.0,6046573.0,2412869.0,2338760.0,5492621.0,8167349.0,6815547.0
N_GE4,PROF,FOR,ACT_INAC,PL,17314152.0,23765159.0,6308040.0,7044484.0,7021811.0,8228671.0,8764042.0,8932386.0,6017986.0,6901565.0,9559672.0,7609002.0,7726676.0
N_GE4,PROF,FOR,ACT_INAC,PT,2485088.0,2680781.0,1976515.0,3063342.0,2203675.0,2318392.0,3074345.0,2799786.0,1149686.0,1585581.0,2754680.0,2634712.0,1899478.0
N_GE4,PROF,FOR,EMP,AT,3751103.0,4034659.0,5054722.0,4533390.0,3874515.0,2834286.0,3406153.0,3908002.0,2624089.0,3224404.0,4655601.0,4976261.0,5425050.0
N_GE4,PROF,FOR,EMP,EE,629951.0,1229750.0,1200210.0,1788573.0,1313623.0,1397882.0,1141916.0,1091668.0,1468408.0,948025.0,525106.0,1288740.0,1143762.0
N_GE4,PROF,FOR,EMP,ES,8398835.0,9461995.0,11390357.0,5692643.0,6063023.0,6227801.0,6666750.0,6635389.0,1756371.0,2559038.0,5151983.0,6773304.0,5921802.0
N_GE4,PROF,FOR,EMP,FI,5597903.0,3583656.0,3690021.0,3945223.0,5878591.0,4106353.0,4913610.0,7123018.0,2360362.0,1443219.0,4348553.0,3655732.0,3899402.0
N_GE4,PROF,FOR,EMP,NL,2567136.0,3097259.0,3809731.0,3039107.0,3752285.0,5450379.0,4084581.0,5031981.0,1638940.0,1804593.0,5240315.0,7586200.0,5922846.0
N_GE4,PROF,FOR,INAC_OTH,CY,2192543.0,894329.0,1478260.0,1170808.0,927652.0,1167149.0,796367.0,872121.0,236510.0,426631.0,553293.0,888392.0,686125.0
N_GE4,PROF,FOR,INAC_OTH,DE,48441746.0,46187076.0,46838848.0,29268738.0,51044010.0,49458567.0,46202944.0,43007817.0,11463104.0,24627356.0,33384588.0,33831794.0,40498267.0
N_GE4,PROF,FOR,INAC_OTH,HU,1021532.0,808831.0,945979.0,1079109.0,1126662.0,1003926.0,598187.0,1078079.0,578080.0,888338.0,1459183.0,1701212.0,2217137.0
N_GE4,PROF,FOR,INAC_OTH,LT,1578701.0,1334635.0,1364538.0,1502332.0,1592328.0,1678009.0,1844844.0,1878922.0,684204.0,1073726.0,2413006.0,2784808.0,2922119.0
N_GE4,PROF,FOR,INAC_OTH,PL,17314152.0,23765159.0,6308040.0,7044484.0,7021811.0,8228671.0,8764042.0,8932386.0,6017986.0,6901565.0,9559672.0,7609002.0,7726676.0
N_GE4,PROF,WORLD,ACT_INAC,AT,7262447.0,6929668.0,8517591.0,8619704.0,7002877.0,6659075.0,5746416.0,7004365.0,5091425.0,5225904.0,8316034.0,9082927.0,9951500.0
N_GE4,PROF,WORLD,ACT_INAC,BE,14415982.0,4215144.0,3521603.0,3918450.0,4898245.0,3679858.0,5321297.0,4889677.0,4089073.0,3973185.0,5228893.0,3864054.0,4957601.0
N_GE4,PROF,WORLD,ACT_INAC,CY,2222519.0,944037.0,1497462.0,1180519.0,933786.0,1173014.0,808965.0,910917.0,269663.0,448955.0,560111.0,902473.0,718174.0
N_GE4,PROF,WORLD,ACT_INAC,CZ,2301899.0,2148799.0,1934307.0,1960741.0,1459266.0,2004401.0,1911732.0,2270778.0,730616.0,1047700.0,1313487.0,991901.0,1543368.0
N_GE4,PROF,WORLD,ACT_INAC,DE,82299161.0,82113428.0,94396451.0,75790935.0,93847205.0,86483350.0,82935259.0,86451243.0,32760299.0,76101498.0,69751774.0,67275638.0,71636079.0
N_GE4,PROF,WORLD,ACT_INAC,EE,737459.0,1571621.0,1683145.0,2608034.0,1994559.0,1772987.0,1365570.0,1585228.0,1732825.0,1398875.0,996753.0,2108317.0,1577343.0
N_GE4,PROF,WORLD,ACT_INAC,EL,2855298.0,2753016.0,3334402.0,2001103.0,2918604.0,1825133.0,1104987.0,1722811.0,668112.0,813457.0,1058537.0,665874.0,604803.0
N_GE4,PROF,WORLD,ACT_INAC,ES,39334719.0,30947847.0,29500622.0,13326824.0,18700668.0,15889324.0,16092869.0,14351402.0,8181498.0,10552688.0,14316937.0,15494540.0,16770420.0
N_GE4,PROF,WORLD,ACT_INAC,FI,10067178.0,6155704.0,8281089.0,6781499.0,9181674.0,8245539.0,7372225.0,11353191.0,7390454.0,4738939.0,8246148.0,7668486.0,7141905.0
N_GE4,PROF,WORLD,ACT_INAC,FR,51781081.0,49543428.0,47227252.0,34251793.0,35259347.0,48923580.0,46209160.0,44240880.0,31012264.0,30514804.0,35911735.0,32150150.0,45731623.0
N_GE4,PROF,WORLD,ACT_INAC,HR,3437189.0,6044964.0,8648758.0,3465151.0,2709392.0,3946274.0,3444013.0,2654571.0,631998.0,1480375.0,1453487.0,2100420.0,1116073.0
N_GE4,PROF,WORLD,ACT_INAC,HU,2375530.0,953539.0,1097014.0,1216875.0,1378609.0,1110185.0,686895.0,1165183.0,610327.0,1071562.0,1548925.0,1847347.0,2289810.0
N_GE4,PROF,WORLD,ACT_INAC,IE,1663019.0,1646384.0,2305681.0,1994739.0,3214740.0,1975077.0,2112124.0,2492046.0,993148.0,596444.0,1751140.0,1966560.0,2456947.0
N_GE4,PROF,WORLD,ACT_INAC,IT,16397882.0,7334172.0,16182602.0,15169415.0,15770414.0,12930674.0,24819742.0,16967808.0,5972310.0,11198464.0,9630910.0,10946288.0,9359635.0
N_GE4,PROF,WORLD,ACT_INAC,LT,1730626.0,1500390.0,1526815.0,1679920.0,1749051.0,1830832.0,1992540.0,1974240.0,772376.0,1180230.0,2527508.0,2928276.0,3399198.0
N_GE4,PROF,WORLD,ACT_INAC,LU,631988.0,566501.0,612660.0,437611.0,325477.0,1125120.0,877986.0,1075523.0,754701.0,1138379.0,978881.0,1503580.0,1370221.0
N_GE4,PROF,WORLD,ACT_INAC,LV,1265755.0,1459138.0,614817.0,525472.0,680976.0,705515.0,909143.0,1578921.0,459453.0,823313.0,584699.0,1288326.0,1279395.0
N_GE4,PROF,WORLD,ACT_INAC,MT,309353.0,365907.0,400459.0,378564.0,212174.0,338407.0,407160.0,369704.0,241546.0,297264.0,327238.0,388239.0,469021.0
N_GE4,PROF,WORLD,ACT_INAC,NL,3814867.0,4714982.0,4422311.0,4132482.0,5026922.0,7363211.0,5390008.0,7195710.0,3809685.0,2960730.0,6315952.0,9158045.0,8296838.0
N_GE4,PROF,WORLD,ACT_INAC,PL,27392951.0,30588203.0,9564727.0,10925450.0,10461192.0,12297177.0,12961486.0,13484161.0,8758580.0,11647119.0,15461402.0,12832051.0,12421768.0
N_GE4,PROF,WORLD,ACT_INAC,PT,3887129.0,5450874.0,3702236.0,5120181.0,3951254.0,3688319.0,5187253.0,5198558.0,2614532.0,2866355.0,4664582.0,4560130.0,3459783.0
N_GE4,PROF,WORLD,ACT_INAC,RO,4779807.0,4855798.0,4652753.0,5126376.0,3926066.0,4567908.0,4464138.0,4902367.0,1526297.0,2765727.0,2864705.0,2786267.0,2893481.0
N_GE4,PROF,WORLD,ACT_INAC,SI,969235.0,1050092.0,959057.0,1113116.0,1026274.0,780522.0,1251653.0,902196.0,224337.0,1266133.0,1464601.0,1620245.0,1083261.0
N_GE4,PROF,WORLD,EDUC,AT,1431409.0,662322.0,1310295.0,1960184.0,1176678.0,1558486.0,761040.0,1168628.0,787986.0,641108.0,2298575.0,1651140.0,1985363.0
N_GE4,PROF,WORLD,EMP,AT,5285210.0,5129776.0,6389961.0,6195526.0,5471018.0,4558166.0,4634482.0,5456832.0,3701034.0,4304634.0,5927068.0,7238911.0,7050434.0
N_GE4,PROF,WORLD,EMP,EE,661965.0,1321890.0,1399770.0,2067538.0,1740995.0,1605132.0,1231851.0,1237729.0,1518595.0,1153483.0,770842.0,2002546.0,1384421.0
N_GE4,PROF,WORLD,EMP,ES,37117015.0,29394574.0,28045828.0,11332173.0,15575911.0,13352308.0,13730876.0,13224380.0,6651734.0,8261114.0,11397195.0,13862175.0,14898693.0
N_GE4,PROF,WORLD,EMP,FI,7514287.0,4667215.0,5398419.0,5350780.0,7604781.0,5765954.0,6338641.0,9092173.0,4826539.0,3781340.0,7082585.0,6148007.0,6079812.0
N_GE4,PROF,WORLD,EMP,LV,1218327.0,1459138.0,524184.0,525472.0,680976.0,705515.0,909143.0,1578921.0,459453.0,823313.0,584699.0,1288326.0,1279395.0
N_GE4,PROF,WORLD,EMP,NL,2916566.0,3468128.0,4026438.0,3373093.0,4251139.0,6150025.0,4552808.0,5873963.0,2754960.0,2359593.0,5949530.0,8439525.0,6602312.0
N_GE4,PROF,WORLD,EMP,RO,842613.0,1094454.0,964123.0,1071058.0,789053.0,1022984.0,1056444.0,1430526.0,538108.0,864281.0,578813.0,698421.0,651234.0
N_GE4,PROF,WORLD,INAC_OTH,CY,2222519.0,944037.0,1497462.0,1180519.0,933786.0,1173014.0,808965.0,910917.0,269663.0,448955.0,560111.0,902473.0,718174.0
N_GE4,PROF,WORLD,INAC_OTH,CZ,2301899.0,2148799.0,1934307.0,1960741.0,1459266.0,2004401.0,1911732.0,2270778.0,730616.0,1047700.0,1313487.0,991901.0,1543368.0
N_GE4,PROF,WORLD,INAC_OTH,DE,82299161.0,82113428.0,94396451.0,75790935.0,93847205.0,86483350.0,82935259.0,86451243.0,32760299.0,76101498.0,69751774.0,67275638.0,71636079.0
N_GE4,PROF,WORLD,INAC_OTH,EL,2855298.0,2753016.0,3334402.0,2001103.0,2918604.0,1825133.0,1104987.0,1722811.0,668112.0,813457.0,1058537.0,665874.0,604803.0
N_GE4,PROF,WORLD,INAC_OTH,FR,51781081.0,49543428.0,47227252.0,34251793.0,35259347.0,48923580.0,46209160.0,44240880.0,3257823.0,1355025.0,2194011.0,3241407.0,1813635.0
N_GE4,PROF,WORLD,INAC_OTH,HU,2375530.0,953539.0,1097014.0,1079109.0,1148188.0,1016706.0,599633.0,1083419.0,583515.0,1071562.0,1548925.0,1847347.0,2289810.0
N_GE4,PROF,WORLD,INAC_OTH,IE,1663019.0,1646384.0,2305681.0,1994739.0,3214740.0,1975077.0,2112124.0,2492046.0,993148.0,596444.0,1751140.0,1966560.0,2456947.0
N_GE4,PROF,WORLD,INAC_OTH,IT,16397882.0,7334172.0,16182602.0,15169415.0,15770414.0,12930674.0,24819742.0,16967808.0,5972310.0,11198464.0,9630910.0,10946288.0,9359635.0
N_GE4,PROF,WORLD,INAC_OTH,LT,1730626.0,1500390.0,1526815.0,1679920.0,1749051.0,1830832.0,1992540.0,1974240.0,772376.0,1180230.0,2527508.0,2928276.0,3399198.0
N_GE4,PROF,WORLD,INAC_OTH,PL,27392951.0,30588203.0,9564727.0,10925450.0,10461192.0,12297177.0,12961486.0,13484161.0,8758580.0,11647119.0,15461402.0,12832051.0,12421768.0
N_GE4,PROF,WORLD,INAC_OTH,PT,582331.0,1124120.0,3702236.0,485935.0,497936.0,2399537.0,658730.0,869715.0,270833.0,257052.0,466728.0,4501075.0,200758.0
N_GE4,PROF,WORLD,INAC_OTH,RO,3927954.0,3711842.0,3655630.0,3988377.0,3128993.0,3537564.0,3399128.0,3448165.0,976641.0,1882927.0,2285892.0,2087847.0,2236064.0
N_GE4,TOTAL,DOM,ACT_INAC,AT,23382473.0,23986680.0,21654449.0,22043590.0,23773651.0,22516731.0,24605006.0,23152187.0,23091346.0,20876547.0,23314673.0,26269809.0,27089645.0
N_GE4,TOTAL,DOM,ACT_INAC,BE,8334674.0,7789157.0,6187441.0,6451219.0,8447969.0,5922814.0,9930203.0,8024369.0,8562235.0,12215557.0,8692667.0,8505244.0,10577554.0
N_GE4,TOTAL,DOM,ACT_INAC,BG,7887161.0,10861750.0,8160119.0,6994755.0,8472406.0,11742103.0,11237459.0,9942095.0,7266795.0,7588058.0,8551930.0,10214982.0,9932683.0
N_GE4,TOTAL,DOM,ACT_INAC,CY,2490326.0,3075236.0,2849502.0,1485069.0,1889653.0,1750175.0,1562717.0,1719169.0,2204299.0,2024854.0,2055285.0,2069140.0,2490319.0
N_GE4,TOTAL,DOM,ACT_INAC,CZ,57602822.0,56435086.0,59562978.0,54537182.0,62616050.0,61108489.0,56807616.0,64218249.0,60593332.0,61419030.0,57139217.0,50712149.0,47899722.0
N_GE4,TOTAL,DOM,ACT_INAC,DE,352377482.0,350537049.0,369313362.0,396402908.0,378877318.0,350766949.0,380155598.0,375422654.0,324679291.0,354614253.0,363502805.0,341434027.0,374683544.0
N_GE4,TOTAL,DOM,ACT_INAC,DK,22347152.0,24271467.0,27517577.0,33822440.0,22948126.0,24165999.0,24988025.0,34817647.0,31460720.0,24054695.0,19134412.0,17768489.0,24011706.0
N_GE4,TOTAL,DOM,ACT_INAC,EE,2224565.0,1213176.0,1567511.0,2074858.0,1982791.0,2072727.0,1773317.0,1820431.0,1424678.0,2094358.0,1592853.0,2459575.0,2295130.0
N_GE4,TOTAL,DOM,ACT_INAC,EL,42002220.0,46873983.0,52199816.0,46877890.0,45798033.0,51523927.0,56640377.0,51615984.0,50590087.0,53179300.0,55767248.0,53212618.0,57310716.0
N_GE4,TOTAL,DOM,ACT_INAC,ES,375378055.0,389064924.0,359103852.0,308336324.0,331672123.0,331729071.0,317937148.0,328340049.0,258843715.0,303104827.0,324992616.0,334859404.0,338269035.0
N_GE4,TOTAL,DOM,ACT_INAC,FI,36962246.0,38318226.0,37110479.0,36273238.0,37818664.0,36404335.0,36764483.0,39268061.0,59833731.0,63480953.0,54996138.0,47183749.0,48493442.0
N_GE4,TOTAL,DOM,ACT_INAC,FR,821921637.0,827339667.0,821210355.0,735312936.0,717074567.0,702536977.0,713826823.0,664656612.0,613433773.0,658177457.0,660259862.0,663896104.0,650449445.0
N_GE4,TOTAL,DOM,ACT_INAC,HR,21640353.0,22892601.0,21669598.0,20038721.0,15075763.0,16871446.0,14282299.0,16912935.0,12657059.0,15844195.0,16289361.0,17598315.0,16549274.0
N_GE4,TOTAL,DOM,ACT_INAC,HU,25151127.0,21113144.0,20728223.0,19115184.0,18296815.0,17531198.0,19438188.0,19348963.0,14550401.0,14746639.0,14683765.0,16816410.0,15555412.0
N_GE4,TOTAL,DOM,ACT_INAC,IE,8560196.0,8404705.0,8813155.0,7865218.0,8075434.0,8169269.0,8828707.0,9182967.0,9457959.0,7386582.0,10944538.0,9024890.0,11150611.0
N_GE4,TOTAL,DOM,ACT_INAC,IT,233086301.0,208654865.0,173845069.0,163383505.0,179710913.0,189296238.0,200680405.0,190968310.0,138069023.0,176448162.0,179293597.0,163234686.0,159038791.0
N_GE4,TOTAL,DOM,ACT_INAC,LT,3036681.0,3438876.0,3068968.0,3241995.0,3224506.0,3243627.0,3336930.0,3250435.0,2490595.0,2799821.0,2547911.0,2889821.0,3565172.0
N_GE4,TOTAL,DOM,ACT_INAC,LV,3201330.0,2930407.0,4253001.0,2533566.0,3053424.0,3059958.0,1873521.0,2418754.0,2463262.0,3250156.0,3286918.0,3029543.0,2768570.0
N_GE4,TOTAL,DOM,ACT_INAC,MT,262479.0,139713.0,165398.0,199188.0,305759.0,283033.0,236753.0,223299.0,450263.0,444351.0,379466.0,378367.0,432812.0
N_GE4,TOTAL,DOM,ACT_INAC,NL,73151717.0,66287992.0,62522596.0,64680339.0,68390191.0,69382432.0,69821210.0,71896615.0,69499441.0,80659074.0,58775877.0,60519600.0,50150103.0
N_GE4,TOTAL,DOM,ACT_INAC,PL,143743754.0,139687042.0,134120682.0,141054408.0,152439957.0,159373296.0,166778869.0,173050138.0,138123076.0,166260810.0,179656790.0,172005495.0,171258413.0
N_GE4,TOTAL,DOM,ACT_INAC,PT,33123247.0,44441277.0,33808016.0,35115895.0,33687920.0,37021862.0,36930062.0,41670889.0,41580217.0,44863005.0,41047240.0,41193868.0,38996507.0
