c_resid,nace_r2,geo,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 ,2024 
CY,I551-I553,EA,1220576.0,1769705.0,1310929.0,1144853.0,762684.0,788393.0,831733.0,844815.0,952157.0,985959.0,678080.0,892303.0,1065539.0,1149506.0,1232220.0
CY,I551-I553,EE,414.0,479.0,661.0,363.0,548.0,415.0,620.0,1065.0,1309.0,1772.0,459.0,1029.0,1724.0,1863.0,3185.0
CY,I551-I553,EL,184142.0,175221.0,173221.0,160068.0,213735.0,231106.0,253083.0,251861.0,281123.0,258021.0,62083.0,107439.0,230783.0,285707.0,271794.0
CY,I551-I553,ES,26143.0,28715.0,26250.0,16891.0,16352.0,18867.0,18205.0,22901.0,20556.0,21376.0,4364.0,7041.0,19915.0,25598.0,28840.0
CY,I551-I553,EU27_2020,1308715.0,1771923.0,1335431.0,1168906.0,790585.0,817058.0,866001.0,883832.0,998366.0,1038173.0,696471.0,910870.0,1115450.0,1205862.0,1298521.0
CY,I551-I553,FI,687.0,619.0,666.0,476.0,736.0,666.0,874.0,915.0,1287.0,1670.0,366.0,502.0,1861.0,1947.0,2447.0
CY,I551-I553,HR,1253.0,1368.0,1283.0,1574.0,1756.0,1692.0,2757.0,2626.0,2728.0,3329.0,499.0,1763.0,6792.0,6560.0,7152.0
CY,I551-I553,HU,4013.0,4445.0,3100.0,3935.0,4335.0,4570.0,5044.0,4785.0,7193.0,8529.0,2436.0,4151.0,8944.0,10484.0,12626.0
CY,I551-I553,IT,20569.0,19958.0,24174.0,23343.0,24062.0,25591.0,25458.0,28035.0,33854.0,34296.0,5643.0,16862.0,46741.0,52060.0,63914.0
CY,I551-I553,LI,16.0,15.0,19.0,23.0,23.0,34.0,35.0,30.0,107.0,61.0,12.0,45.0,80.0,65.0,91.0
CY,I551-I553,LT,498.0,372.0,403.0,762.0,634.0,784.0,796.0,823.0,1476.0,1584.0,552.0,900.0,1558.0,2309.0,3130.0
CY,I551-I553,LU,424.0,339.0,425.0,518.0,606.0,659.0,541.0,609.0,502.0,590.0,110.0,198.0,624.0,704.0,653.0
CY,I551-I553,MK,193.0,674.0,570.0,792.0,582.0,747.0,551.0,1114.0,1360.0,1209.0,150.0,214.0,887.0,1173.0,1428.0
CY,I551-I553,MT,9744.0,7249.0,4768.0,4286.0,3082.0,3585.0,4272.0,5961.0,5378.0,6192.0,1870.0,1918.0,6336.0,8872.0,9573.0
CY,I551-I553,PL,2255.0,2048.0,2468.0,2551.0,3158.0,2867.0,3091.0,4772.0,4706.0,5533.0,1467.0,2447.0,5212.0,8113.0,13171.0
CY,I551-I553,PT,1554.0,3480.0,2340.0,2367.0,2212.0,2107.0,2193.0,3623.0,4115.0,5060.0,1015.0,1762.0,5127.0,7194.0,8718.0
CY,I551-I553,SE,805.0,1288.0,1263.0,1318.0,1530.0,1464.0,1916.0,1878.0,1824.0,2543.0,551.0,1028.0,2328.0,3013.0,3523.0
CY,I551-I553,SK,1358.0,1686.0,1882.0,1123.0,1300.0,1501.0,1492.0,1118.0,2652.0,4582.0,1171.0,760.0,1930.0,2816.0,2430.0
CY,I552,CY,2974.0,2602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,I552,EL,6649.0,6788.0,8076.0,8129.0,22062.0,27527.0,26332.0,25376.0,29573.0,29973.0,6446.0,9550.0,30905.0,38293.0,34140.0
CY,I552,LU,2.0,3.0,21.0,10.0,12.0,3.0,2.0,11.0,11.0,10.0,0.0,0.0,2.0,0.0,1.0
CY,I552_I553,AT,323.0,239.0,323.0,377.0,308.0,365.0,404.0,603.0,1210.0,2231.0,731.0,594.0,1577.0,2630.0,3402.0
CY,I552_I553,BE,74.0,75.0,155.0,158.0,267.0,316.0,637.0,718.0,755.0,659.0,235.0,433.0,648.0,491.0,764.0
CY,I552_I553,BG,20.0,27.0,64.0,46.0,45.0,102.0,85.0,125.0,127.0,196.0,47.0,77.0,138.0,179.0,164.0
CY,I552_I553,CY,4833.0,4008.0,3726.0,2449.0,1987.0,415.0,176.0,1278.0,179.0,470.0,0.0,0.0,3689.0,1041.0,704.0
CY,I552_I553,CZ,124.0,133.0,274.0,103.0,203.0,252.0,377.0,286.0,452.0,570.0,142.0,134.0,428.0,398.0,390.0
CY,I552_I553,DE,731.0,649.0,634.0,455.0,437.0,772.0,522.0,784.0,934.0,1097.0,289.0,316.0,1242.0,1652.0,2255.0
CY,I552_I553,DK,32.0,17.0,27.0,43.0,28.0,430.0,1309.0,590.0,336.0,406.0,228.0,282.0,510.0,749.0,424.0
CY,I552_I553,EE,34.0,9.0,24.0,22.0,34.0,27.0,55.0,96.0,99.0,169.0,55.0,31.0,80.0,64.0,228.0
CY,I552_I553,ES,3907.0,3834.0,3437.0,1998.0,2080.0,2055.0,2179.0,2666.0,2487.0,2580.0,560.0,1118.0,2994.0,3826.0,4259.0
CY,I552_I553,FI,14.0,19.0,12.0,15.0,28.0,21.0,11.0,51.0,40.0,46.0,21.0,17.0,42.0,76.0,179.0
CY,I552_I553,HR,73.0,54.0,168.0,241.0,470.0,415.0,704.0,915.0,1098.0,1488.0,154.0,549.0,3236.0,3024.0,3421.0
CY,I552_I553,HU,44.0,37.0,206.0,77.0,81.0,106.0,101.0,168.0,457.0,653.0,147.0,250.0,705.0,725.0,559.0
CY,I552_I553,IT,1538.0,1442.0,2134.0,2789.0,2205.0,2980.0,3583.0,4319.0,6267.0,6811.0,899.0,3605.0,11892.0,13972.0,17555.0
CY,I552_I553,LI,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,11.0,4.0,5.0
CY,I552_I553,LT,0.0,0.0,17.0,4.0,62.0,10.0,19.0,52.0,161.0,94.0,26.0,35.0,55.0,122.0,460.0
CY,I552_I553,LU,2.0,3.0,21.0,12.0,12.0,3.0,2.0,11.0,11.0,11.0,0.0,0.0,2.0,6.0,3.0
CY,I552_I553,MK,0.0,43.0,27.0,1.0,24.0,3.0,4.0,9.0,9.0,25.0,2.0,2.0,10.0,30.0,11.0
CY,I552_I553,MT,0.0,0.0,0.0,87.0,0.0,0.0,0.0,75.0,0.0,0.0,115.0,0.0,0.0,0.0,90.0
CY,I552_I553,PL,61.0,72.0,109.0,255.0,127.0,96.0,111.0,155.0,163.0,207.0,33.0,58.0,158.0,252.0,494.0
CY,I552_I553,PT,20.0,16.0,11.0,36.0,42.0,45.0,145.0,322.0,533.0,631.0,156.0,213.0,836.0,1146.0,1375.0
CY,I552_I553,SE,54.0,34.0,23.0,164.0,74.0,83.0,85.0,112.0,47.0,142.0,88.0,118.0,262.0,236.0,209.0
CY,I552_I553,SK,44.0,75.0,36.0,49.0,112.0,64.0,90.0,131.0,213.0,347.0,86.0,24.0,123.0,175.0,139.0
CY,I553,CY,1859.0,1406.0,3726.0,2449.0,1987.0,415.0,176.0,1278.0,179.0,470.0,0.0,0.0,3689.0,1041.0,704.0
CY,I553,EL,364.0,329.0,268.0,265.0,265.0,433.0,445.0,372.0,492.0,504.0,311.0,284.0,453.0,634.0,1240.0
CY,I553,LU,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0
CZ,I551,AT,332214.0,360611.0,366885.0,372684.0,388058.0,411414.0,467329.0,497680.0,535600.0,584070.0,279559.0,239954.0,515433.0,633947.0,640637.0
CZ,I551,BE,28363.0,28356.0,29771.0,29418.0,27792.0,29535.0,27146.0,33291.0,36122.0,37593.0,8057.0,9855.0,31337.0,32209.0,30324.0
CZ,I551,BG,36261.0,44259.0,58249.0,54481.0,58472.0,62081.0,82131.0,108543.0,119553.0,120931.0,34204.0,84130.0,129780.0,143571.0,162070.0
CZ,I551,CY,16036.0,18963.0,14416.0,12501.0,10330.0,9992.0,8460.0,9363.0,11150.0,12223.0,2326.0,7716.0,14617.0,19860.0,20825.0
CZ,I551,CZ,3815700.0,4102084.0,5047656.0,5045667.0,5052889.0,5736436.0,6297651.0,6924041.0,7455478.0,7768037.0,5368347.0,6324084.0,9125585.0,9416062.0,9290475.0
CZ,I551,DE,278614.0,315571.0,339711.0,359909.0,388463.0,418392.0,438106.0,479352.0,524725.0,545669.0,180860.0,192119.0,421978.0,513932.0,530388.0
CZ,I551,DK,3646.0,4531.0,4720.0,4555.0,4971.0,4985.0,5254.0,5873.0,8596.0,9728.0,2302.0,4993.0,9552.0,13150.0,14647.0
CZ,I551,EA,1860272.0,2059103.0,2110603.0,2146236.0,2207174.0,2404090.0,2588004.0,2829330.0,3124616.0,3318870.0,1151715.0,1411319.0,2937508.0,3765627.0,3808459.0
CZ,I551,EE,3855.0,4588.0,5385.0,4927.0,5025.0,4509.0,5522.0,5838.0,6615.0,7164.0,1250.0,3679.0,6133.0,7564.0,9734.0
CZ,I551,EL,151759.0,164349.0,155605.0,170799.0,178840.0,194740.0,187009.0,225139.0,310679.0,312534.0,80652.0,203102.0,292180.0,372282.0,364470.0
CZ,I551,ES,163097.0,197668.0,196883.0,169153.0,185814.0,205240.0,234094.0,258758.0,270073.0,295937.0,49531.0,160833.0,323945.0,380627.0,392960.0
CZ,I551,EU27_2020,6133704.0,10726660.0,12712575.0,12743313.0,7792591.0,8698102.0,9508855.0,10428409.0,11295370.0,11845801.0,6870014.0,8203477.0,12904684.0,14004936.0,14001271.0
CZ,I551,FI,9369.0,11012.0,11710.0,10224.0,11724.0,12750.0,13747.0,13886.0,14571.0,16933.0,3629.0,5145.0,14995.0,15224.0,16704.0
CZ,I551,FR,91993.0,110075.0,119299.0,132239.0,150001.0,143049.0,131539.0,144123.0,160252.0,158866.0,40247.0,63949.0,149363.0,182471.0,178589.0
CZ,I551,HR,132801.0,143765.0,149281.0,142711.0,152083.0,156557.0,161708.0,153869.0,155783.0,158660.0,81931.0,147520.0,179745.0,168117.0,152210.0
CZ,I551,HU,125633.0,150226.0,161940.0,175083.0,187287.0,204817.0,234357.0,250259.0,262521.0,278748.0,75498.0,127214.0,280038.0,306995.0,327292.0
CZ,I551,IT,342037.0,357376.0,373893.0,385291.0,386434.0,418459.0,428335.0,458383.0,488699.0,524346.0,173444.0,227534.0,488583.0,606211.0,648583.0
CZ,I551,LI,550.0,650.0,625.0,669.0,588.0,566.0,610.0,774.0,920.0,1064.0,445.0,633.0,945.0,1048.0,752.0
CZ,I551,LT,6564.0,6779.0,7555.0,7068.0,6649.0,7106.0,8750.0,8897.0,9755.0,9477.0,1998.0,3343.0,7329.0,10115.0,8351.0
CZ,I551,LU,2719.0,1931.0,2809.0,2881.0,3379.0,3211.0,2830.0,3223.0,2919.0,3259.0,870.0,1630.0,3977.0,4759.0,4618.0
CZ,I551,LV,4562.0,5097.0,5669.0,5926.0,7381.0,8813.0,8377.0,8443.0,10416.0,12132.0,3068.0,5209.0,9790.0,15429.0,13663.0
CZ,I551,MK,1986.0,2390.0,2212.0,2099.0,2433.0,2317.0,2453.0,3890.0,4337.0,5298.0,1030.0,3202.0,4398.0,4699.0,4434.0
CZ,I551,MT,4219.0,5667.0,6940.0,5604.0,6549.0,7354.0,6504.0,9258.0,10588.0,12164.0,5924.0,9498.0,13469.0,16193.0,15759.0
CZ,I551,NL,32700.0,36000.0,37520.0,39481.0,43008.0,48648.0,48077.0,58351.0,64691.0,72090.0,18483.0,28391.0,62678.0,68916.0,73001.0
CZ,I551,PL,68726.0,77388.0,84857.0,82068.0,87430.0,91415.0,99392.0,109987.0,123167.0,141963.0,63486.0,83420.0,200985.0,306317.0,347470.0
CZ,I551,PT,19653.0,25172.0,28834.0,29937.0,30461.0,34191.0,40324.0,51787.0,47364.0,43067.0,11578.0,30710.0,63106.0,78027.0,82619.0
CZ,I551,SE,11314.0,11618.0,13688.0,13735.0,15180.0,16053.0,16806.0,20684.0,20571.0,23865.0,6870.0,11519.0,24364.0,32659.0,28589.0
CZ,I551,SK,336139.0,381112.0,388649.0,388848.0,346847.0,405739.0,485049.0,507396.0,547355.0,596791.0,272583.0,176667.0,442819.0,546570.0,531269.0
CZ,I551-I553,AT,442880.0,475021.0,488079.0,494278.0,516367.0,555845.0,631799.0,679452.0,743265.0,810108.0,426764.0,354792.0,749495.0,927446.0,956620.0
CZ,I551-I553,BE,31311.0,31368.0,33430.0,32570.0,31815.0,34861.0,32352.0,39081.0,45021.0,45819.0,10960.0,13078.0,40703.0,42509.0,40358.0
CZ,I551-I553,BG,36751.0,44773.0,59772.0,55440.0,59223.0,63367.0,84123.0,110523.0,124061.0,125762.0,36488.0,86608.0,132272.0,146310.0,165140.0
CZ,I551-I553,CY,16329.0,19240.0,14421.0,12515.0,10331.0,10004.0,8461.0,9366.0,11151.0,12224.0,2326.0,7716.0,14647.0,19870.0,20850.0
CZ,I551-I553,CZ,5877882.0,6183645.0,7451773.0,7555806.0,7491191.0,8488637.0,9067413.0,9840093.0,10635756.0,11107866.0,8052274.0,8813943.0,12080764.0,12418741.0,12332067.0
CZ,I551-I553,DE,319010.0,356894.0,389879.0,412277.0,445123.0,485677.0,503349.0,556866.0,620642.0,651117.0,216114.0,227946.0,503872.0,628549.0,653394.0
CZ,I551-I553,DK,6127.0,7359.0,7360.0,7174.0,9439.0,7995.0,8918.0,9615.0,14457.0,17446.0,4494.0,8699.0,17719.0,24557.0,29007.0
CZ,I551-I553,EA,2940157.0,3153678.0,2802651.0,2850588.0,2981469.0,3314700.0,3510967.0,3870211.0,4271398.0,4606254.0,1615169.0,2009170.0,4135461.0,5844556.0,5934201.0
CZ,I551-I553,EE,4550.0,5669.0,6474.0,6184.0,6210.0,5580.0,6943.0,7262.0,8252.0,9557.0,1528.0,4309.0,7246.0,9059.0,11667.0
CZ,I551-I553,EL,187858.0,200630.0,188603.0,206073.0,284719.0,320410.0,304096.0,354485.0,449087.0,465588.0,98544.0,224311.0,345823.0,428580.0,414575.0
CZ,I551-I553,ES,199577.0,232256.0,227613.0,204220.0,216383.0,280426.0,269622.0,300121.0,317279.0,345347.0,60152.0,209766.0,425851.0,469566.0,486145.0
CZ,I551-I553,EU27_2020,48605160.0,83187124.0,18757757.0,19021472.0,11570158.0,12963292.0,13799977.0,15055317.0,16318353.0,17162033.0,10499687.0,11925528.0,17825052.0,19227070.0,19326944.0
CZ,I551-I553,FI,11999.0,13924.0,14262.0,13105.0,14154.0,15030.0,16267.0,16544.0,17592.0,20089.0,4161.0,5763.0,18006.0,18899.0,20298.0
CZ,I551-I553,FR,114329.0,192002.0,170544.0,182392.0,195730.0,186823.0,184173.0,186943.0,204586.0,214124.0,57490.0,84201.0,199738.0,248402.0,249651.0
CZ,I551-I553,HR,279814.0,295098.0,642822.0,648143.0,658296.0,695723.0,688399.0,740930.0,754312.0,741552.0,481388.0,720804.0,835149.0,781087.0,729171.0
CZ,I551-I553,HU,145983.0,172309.0,187513.0,197692.0,218079.0,238455.0,270992.0,295079.0,312310.0,331582.0,96052.0,158486.0,341613.0,375052.0,390859.0
CZ,I551-I553,IT,584478.0,612930.0,639847.0,651197.0,659046.0,715237.0,720193.0,805363.0,839207.0,900502.0,274227.0,431214.0,869054.0,1095067.0,1178049.0
CZ,I551-I553,LI,853.0,802.0,714.0,791.0,678.0,628.0,656.0,877.0,1138.0,1265.0,519.0,759.0,1170.0,1504.0,1273.0
CZ,I551-I553,LT,8435.0,7612.0,8522.0,8368.0,7858.0,9245.0,10763.0,10969.0,11856.0,12467.0,2460.0,3909.0,8506.0,12167.0,10743.0
CZ,I551-I553,LU,3090.0,2450.0,3437.0,3262.0,3954.0,3701.0,3230.0,3694.0,3499.0,3958.0,1005.0,1794.0,4488.0,5356.0,5299.0
CZ,I551-I553,LV,5226.0,5600.0,6434.0,6852.0,8605.0,9440.0,9138.0,9446.0,11514.0,13339.0,3171.0,5525.0,10789.0,17144.0,15770.0
CZ,I551-I553,MK,2414.0,2653.0,2622.0,2663.0,3272.0,2857.0,2791.0,4576.0,5033.0,6156.0,1095.0,3679.0,4860.0,5238.0,4816.0
CZ,I551-I553,MT,4311.0,5764.0,7135.0,5758.0,6759.0,7590.0,6744.0,9667.0,11403.0,12780.0,6119.0,9762.0,13920.0,16537.0,16967.0
CZ,I551-I553,PL,79603.0,89567.0,98561.0,94138.0,99858.0,105705.0,117899.0,129627.0,146171.0,167280.0,73420.0,97521.0,227556.0,351869.0,410221.0
CZ,I551-I553,PT,22341.0,27968.0,31844.0,33523.0,34043.0,40117.0,48078.0,65067.0,67046.0,63647.0,18494.0,47693.0,96178.0,119968.0,129876.0
CZ,I551-I553,SE,15711.0,17056.0,18493.0,19219.0,22613.0,24039.0,25106.0,29762.0,30490.0,34750.0,9483.0,18565.0,34407.0,42054.0,39651.0
CZ,I551-I553,SK,426535.0,470907.0,481769.0,483941.0,429496.0,499754.0,607597.0,630662.0,684081.0,753156.0,364701.0,224173.0,549215.0,689152.0,670024.0
CZ,I552,CZ,1358107.0,1412701.0,1689708.0,1759829.0,1652053.0,1809152.0,1789724.0,1866500.0,1989615.0,2116497.0,1400913.0,1239321.0,1666930.0,1737590.0,1740155.0
CZ,I552,EL,33797.0,33802.0,31495.0,33114.0,103033.0,123000.0,115241.0,126486.0,134508.0,149049.0,17011.0,18828.0,49697.0,51153.0,46299.0
CZ,I552,LU,217.0,344.0,455.0,208.0,321.0,251.0,193.0,232.0,287.0,426.0,64.0,83.0,224.0,286.0,320.0
CZ,I552_I553,AT,110666.0,114410.0,121194.0,121594.0,128309.0,144431.0,164470.0,181772.0,207665.0,226038.0,147205.0,114838.0,234062.0,293499.0,315983.0
CZ,I552_I553,BE,2948.0,3012.0,3659.0,3152.0,4023.0,5326.0,5206.0,5790.0,8899.0,8226.0,2903.0,3223.0,9366.0,10300.0,10034.0
CZ,I552_I553,BG,490.0,514.0,1523.0,959.0,751.0,1286.0,1992.0,1980.0,4508.0,4831.0,2284.0,2478.0,2492.0,2739.0,3070.0
CZ,I552_I553,CY,293.0,277.0,6.0,14.0,1.0,12.0,1.0,3.0,1.0,1.0,0.0,0.0,30.0,10.0,25.0
CZ,I552_I553,CZ,2062182.0,2081561.0,2404117.0,2510139.0,2438302.0,2752201.0,2769762.0,2916052.0,3180278.0,3339829.0,2683927.0,2489859.0,2955179.0,3002679.0,3041592.0
CZ,I552_I553,DE,40396.0,41323.0,50168.0,52368.0,56660.0,67285.0,65243.0,77514.0,95917.0,105448.0,35254.0,35827.0,81894.0,114617.0,123006.0
CZ,I552_I553,DK,2481.0,2828.0,2640.0,2619.0,4468.0,3010.0,3664.0,3742.0,5861.0,7718.0,2192.0,3706.0,8167.0,11407.0,14360.0
CZ,I552_I553,EA,1079885.0,1094575.0,692050.0,704352.0,774295.0,910610.0,922963.0,1040881.0,1146782.0,1287384.0,463454.0,597851.0,1197953.0,2078929.0,2125742.0
CZ,I552_I553,EE,695.0,1081.0,1089.0,1257.0,1185.0,1071.0,1421.0,1424.0,1637.0,2393.0,278.0,630.0,1113.0,1495.0,1933.0
CZ,I552_I553,ES,36480.0,34588.0,30731.0,35068.0,30569.0,75186.0,35528.0,41363.0,47206.0,49410.0,10621.0,48933.0,101906.0,88939.0,93185.0
CZ,I552_I553,EU27_2020,42471456.0,72460464.0,6045184.0,6278158.0,3777567.0,4265190.0,4291122.0,4626908.0,5022983.0,5316232.0,3629673.0,3722051.0,4920368.0,5222134.0,5325673.0
CZ,I552_I553,FI,2630.0,2912.0,2552.0,2881.0,2430.0,2280.0,2520.0,2658.0,3021.0,3156.0,532.0,618.0,3011.0,3675.0,3594.0
CZ,I552_I553,FR,22336.0,81927.0,51244.0,50153.0,45729.0,43774.0,52634.0,42820.0,44334.0,55258.0,17243.0,20252.0,50375.0,65931.0,71062.0
CZ,I552_I553,HR,147013.0,151333.0,493541.0,505432.0,506213.0,539166.0,526691.0,587061.0,598529.0,582892.0,399457.0,573284.0,655404.0,612970.0,576961.0
CZ,I552_I553,HU,20350.0,22083.0,25573.0,22609.0,30792.0,33638.0,36635.0,44820.0,49789.0,52834.0,20554.0,31272.0,61575.0,68057.0,63567.0
CZ,I552_I553,IT,242441.0,255554.0,265954.0,265906.0,272612.0,296778.0,291858.0,346980.0,350508.0,376156.0,100783.0,203680.0,380471.0,488856.0,529466.0
CZ,I552_I553,LI,303.0,152.0,89.0,122.0,90.0,62.0,46.0,103.0,218.0,201.0,74.0,126.0,225.0,456.0,521.0
CZ,I552_I553,LT,1871.0,833.0,967.0,1300.0,1209.0,2139.0,2013.0,2072.0,2101.0,2990.0,462.0,566.0,1177.0,2052.0,2392.0
CZ,I552_I553,LU,371.0,519.0,628.0,381.0,575.0,490.0,400.0,471.0,580.0,699.0,135.0,164.0,511.0,597.0,681.0
CZ,I552_I553,LV,664.0,503.0,765.0,926.0,1224.0,627.0,761.0,1003.0,1098.0,1207.0,103.0,316.0,999.0,1715.0,2107.0
CZ,I552_I553,MK,428.0,263.0,410.0,564.0,839.0,540.0,338.0,686.0,696.0,858.0,65.0,477.0,462.0,539.0,382.0
CZ,I552_I553,MT,92.0,97.0,196.0,153.0,210.0,236.0,240.0,409.0,815.0,616.0,195.0,264.0,451.0,344.0,1208.0
CZ,I552_I553,PL,10877.0,12179.0,13704.0,12070.0,12428.0,14290.0,18507.0,19640.0,23004.0,25317.0,9934.0,14101.0,26571.0,45552.0,62751.0
CZ,I552_I553,PT,2688.0,2796.0,3010.0,3586.0,3582.0,5926.0,7754.0,13280.0,19682.0,20580.0,6916.0,16983.0,33072.0,41941.0,47257.0
CZ,I552_I553,SE,4397.0,5438.0,4805.0,5483.0,7433.0,7986.0,8300.0,9077.0,9919.0,10885.0,2613.0,7046.0,10043.0,9395.0,11062.0
CZ,I552_I553,SK,90396.0,89795.0,93120.0,95093.0,82649.0,94015.0,122548.0,123266.0,136726.0,156365.0,92118.0,47506.0,106396.0,142582.0,138755.0
CZ,I553,CZ,704075.0,668860.0,714409.0,750310.0,786249.0,943049.0,980038.0,1049552.0,1190663.0,1223332.0,1283014.0,1250538.0,1288249.0,1265089.0,1301437.0
CZ,I553,EL,2302.0,2479.0,1503.0,2160.0,2846.0,2670.0,1846.0,2860.0,3900.0,4005.0,881.0,2381.0,3946.0,5145.0,3806.0
CZ,I553,LU,154.0,175.0,173.0,173.0,254.0,239.0,207.0,239.0,293.0,273.0,71.0,81.0,287.0,311.0,361.0
DE,I551,AT,7394154.0,7547123.0,7826949.0,8041954.0,8099430.0,8304366.0,8809113.0,9115752.0,9416513.0,9571239.0,5258873.0,5003604.0,8690038.0,9401052.0,9456378.0
DE,I551,BE,640451.0,664550.0,636728.0,657785.0,667288.0,698056.0,613521.0,701040.0,726000.0,755731.0,233756.0,267816.0,632576.0,720918.0,709977.0
DE,I551,BG,305048.0,352518.0,370588.0,344876.0,356393.0,363443.0,490388.0,522439.0,562067.0,455242.0,88300.0,172014.0,234706.0,267924.0,239974.0
DE,I551,CY,159998.0,155843.0,145395.0,102822.0,98150.0,101731.0,121166.0,192083.0,191195.0,152918.0,48310.0,85545.0,161050.0,185315.0,195395.0
DE,I551,CZ,1258852.0,1303329.0,1415454.0,1382292.0,1444365.0,1640033.0,1740002.0,1819671.0,1853328.0,1887150.0,722022.0,630256.0,1678804.0,2079291.0,2141953.0
DE,I551,DE,85639738.0,90793947.0,93428787.0,94618956.0,97846589.0,100982801.0,104271185.0,108215315.0,111550875.0,115243500.0,61923485.0,61620107.0,100062034.0,111203933.0,113894811.0
DE,I551,DK,121040.0,128722.0,133575.0,130354.0,143820.0,136280.0,147898.0,157265.0,173519.0,194323.0,80658.0,116172.0,229389.0,259511.0,283230.0
DE,I551,EA,115359671.0,211437736.0,216925894.0,220230570.0,129859283.0,133942920.0,139307380.0,145053672.0,149543769.0,153040975.0,76481516.0,80971889.0,134994096.0,149597254.0,153178878.0
DE,I551,EE,77447.0,94082.0,99395.0,90521.0,99382.0,103903.0,110799.0,109179.0,126241.0,139482.0,24901.0,35263.0,65940.0,74534.0,99369.0
DE,I551,EL,1163238.0,1244474.0,1082024.0,1156193.0,1373910.0,1488417.0,1689031.0,2009852.0,2724147.0,2710633.0,1128898.0,2112500.0,2888591.0,2862426.0,2878119.0
DE,I551,ES,6491508.0,7122226.0,7019583.0,7035130.0,7274553.0,7261343.0,7933484.0,8013368.0,7618230.0,7235632.0,1251116.0,3085009.0,6592065.0,7238912.0,7656443.0
DE,I551,EU27_2020,119599977.0,216011986.0,221816348.0,225141997.0,134872932.0,139149318.0,144942608.0,150969310.0,155756816.0,159286696.0,79523778.0,83613813.0,140121673.0,154846335.0,158646776.0
DE,I551,FI,208610.0,229951.0,227487.0,207227.0,208421.0,225918.0,226943.0,251171.0,252927.0,253440.0,79332.0,84141.0,208109.0,245085.0,243248.0
DE,I551,FR,2976159.0,3061559.0,3090429.0,3322194.0,3262162.0,3232258.0,3183637.0,3481882.0,3778547.0,3783983.0,1163543.0,1780293.0,3607958.0,3844568.0,3875086.0
DE,I551,HR,538617.0,583473.0,638838.0,647169.0,634031.0,658982.0,652004.0,706372.0,762344.0,799427.0,230963.0,516428.0,729892.0,732646.0,714095.0
DE,I551,HU,456866.0,461761.0,505284.0,489359.0,489006.0,479564.0,482651.0,518847.0,549766.0,534486.0,154210.0,209751.0,408844.0,490161.0,531126.0
DE,I551,IT,6456004.0,6809122.0,6990758.0,7094037.0,7132089.0,7223944.0,7640444.0,7721429.0,7654775.0,7605274.0,3021701.0,4848404.0,7138095.0,7512172.0,7646978.0
DE,I551,LI,15518.0,14341.0,13284.0,13506.0,13273.0,10844.0,14523.0,16108.0,17146.0,19544.0,12382.0,12823.0,18448.0,17741.0,16196.0
DE,I551,LT,90207.0,109439.0,126297.0,128620.0,140674.0,146096.0,147781.0,142211.0,173201.0,182756.0,32219.0,41151.0,84473.0,108153.0,131699.0
DE,I551,LU,95178.0,96766.0,106271.0,112086.0,120260.0,137550.0,147418.0,135961.0,129251.0,152006.0,46276.0,75517.0,135634.0,157371.0,160449.0
DE,I551,LV,91639.0,106019.0,106832.0,108883.0,152255.0,163118.0,169256.0,185709.0,202134.0,213324.0,44333.0,52563.0,93186.0,107164.0,138380.0
DE,I551,MK,8700.0,9070.0,10331.0,11679.0,13805.0,16294.0,16103.0,21941.0,28353.0,32321.0,3753.0,15364.0,26415.0,33269.0,36493.0
DE,I551,MT,108027.0,115723.0,120342.0,128736.0,125035.0,121536.0,122648.0,152314.0,175883.0,151521.0,58659.0,76910.0,116167.0,147345.0,158960.0
DE,I551,NL,1485100.0,1562000.0,1584700.0,1781574.0,2036036.0,2210650.0,2425342.0,2763850.0,2999496.0,3130020.0,1674205.0,1210196.0,3005225.0,3289306.0,3381279.0
DE,I551,PL,928727.0,928048.0,1002624.0,1087300.0,1159850.0,1234149.0,1392011.0,1426429.0,1519998.0,1574744.0,646978.0,688636.0,1188984.0,1382572.0,1485546.0
DE,I551,PT,643359.0,650096.0,714182.0,821398.0,920297.0,1037870.0,1129017.0,1232402.0,1157825.0,1085797.0,304488.0,377580.0,956198.0,1090353.0,1153783.0
DE,I551,SE,407418.0,404026.0,385735.0,386815.0,428067.0,451059.0,476147.0,480680.0,503414.0,542070.0,127564.0,210858.0,491819.0,570820.0,565979.0
DE,I551,SK,121998.0,123592.0,125073.0,142431.0,128452.0,147049.0,164265.0,176626.0,159823.0,157551.0,52293.0,44018.0,108259.0,132099.0,129525.0
DE,I551-I553,AT,8967782.0,9196638.0,9606898.0,9907668.0,9948333.0,10294249.0,11000813.0,11463549.0,11996778.0,12280857.0,7088841.0,6742274.0,11602743.0,12717173.0,12969982.0
DE,I551-I553,BE,814684.0,838287.0,814775.0,838320.0,868250.0,945974.0,865031.0,984032.0,1071746.0,1118170.0,356013.0,403891.0,1030623.0,1222932.0,1247416.0
